Timestamp,LatencyMs,Type,PTreeReleased,PTreeAllocated
1764611451.608664,0.050306,Range,25440,154656
1764611451.608717,0.085831,Range,25440,154656
1764611451.608727,0.085354,Range,25440,154656
1764611451.608732,0.076056,Value,25440,154656
1764611451.618679,0.080347,Value,25920,160224
1764611451.618682,0.063658,Value,25920,160224
1764611451.618690,0.053167,Value,25920,160224
1764611451.618702,0.047207,Range,25920,160224
1764611451.618706,0.032425,Value,25920,160224
1764611451.628730,0.103712,Range,26112,166752
1764611451.628736,0.100851,Value,26112,166752
1764611451.628784,0.121593,Range,26112,166752
1764611451.628799,0.123024,Range,26112,166752
1764611451.628811,0.099659,Range,26112,166752
1764611451.638689,0.063658,Range,28224,172224
1764611451.638695,0.056028,Value,28224,172224
1764611451.638698,0.038862,Value,28224,172224
1764611451.638701,0.036240,Value,28224,172224
1764611451.638704,0.030756,Value,28224,172224
1764611451.648764,0.124454,Range,28896,176832
1764611451.648770,0.114918,Value,28896,176832
1764611451.648785,0.106812,Range,28896,176832
1764611451.648789,0.093222,Value,28896,176832
1764611451.648799,0.088930,Range,28896,176832
1764611451.658714,0.062943,Range,29664,179808
1764611451.658719,0.056028,Value,29664,179808
1764611451.658723,0.050068,Value,29664,179808
1764611451.658726,0.047207,Value,29664,179808
1764611451.658738,0.035048,Range,29664,179808
1764611451.668740,0.092030,Value,29760,182208
1764611451.668744,0.091314,Value,29760,182208
1764611451.668749,0.065088,Range,29760,182208
1764611451.668758,0.048876,Range,29760,182208
1764611451.668774,0.038624,Range,29760,182208
1764611451.678792,0.115633,Range,29760,183168
1764611451.678821,0.113964,Range,29760,183168
1764611451.678831,0.093937,Range,29760,183168
1764611451.678839,0.094891,Value,29760,183168
1764611451.678854,0.098228,Range,29760,183168
1764611451.688777,0.106573,Value,29952,184224
1764611451.688781,0.090599,Value,29952,184224
1764611451.688795,0.081778,Range,29952,184224
1764611451.688813,0.069857,Range,29952,184224
1764611451.688823,0.048876,Range,29952,184224
1764611451.698793,0.093699,Range,29952,186144
1764611451.698797,0.094652,Value,29952,186144
1764611451.698806,0.081539,Range,29952,186144
1764611451.698818,0.074148,Range,29952,186144
1764611451.698822,0.062466,Value,29952,186144
1764611451.708766,0.068665,Range,30912,192000
1764611451.708771,0.055075,Range,30912,192000
1764611451.708778,0.042915,Range,30912,192000
1764611451.708782,0.041485,Value,30912,192000
1764611451.708792,0.041962,Range,30912,192000
1764611451.718761,0.054359,Value,31008,193824
1764611451.718775,0.047684,Range,31008,193824
1764611451.718783,0.046968,Value,31008,193824
