Timestamp,LatencyMs,Type
1764106185.218966,0.053644,Value
1764106185.218977,0.044823,Range
1764106185.218988,0.043869,Range
1764106185.218992,0.044107,Value
1764106185.218998,0.036240,Range
1764106185.224020,0.095606,Range
1764106185.224029,0.087500,Range
1764106185.224035,0.076771,Range
1764106185.224038,0.072241,Value
1764106185.224041,0.068665,Value
1764106185.228982,0.048637,Range
1764106185.228986,0.042200,Value
1764106185.228989,0.040770,Value
1764106185.228993,0.037193,Value
1764106185.229018,0.042915,Range
1764106185.234005,0.060081,Value
1764106185.234008,0.053406,Value
1764106185.234014,0.049114,Range
1764106185.234027,0.037193,Range
1764106185.234030,0.028133,Value
1764106185.239025,0.067472,Value
1764106185.239037,0.066042,Range
1764106185.239047,0.059128,Range
1764106185.239057,0.053406,Range
1764106185.239069,0.046968,Range
1764106185.244023,0.056028,Value
1764106185.244036,0.053406,Range
1764106185.244040,0.051737,Value
1764106185.244044,0.041723,Range
1764106185.244068,0.049591,Range
1764106185.249020,0.042200,Value
1764106185.249031,0.042439,Range
1764106185.249035,0.042677,Value
1764106185.249045,0.036240,Range
1764106185.249076,0.058651,Range
1764106185.254056,0.056028,Value
1764106185.254083,0.066519,Range
1764106185.254089,0.064611,Value
1764106185.254119,0.078917,Range
1764106185.254135,0.082016,Range
1764106185.259043,0.035524,Value
1764106185.259048,0.035048,Value
1764106185.259052,0.032902,Value
1764106185.259055,0.031710,Value
1764106185.259064,0.025511,Range
1764106185.264075,0.051737,Value
1764106185.264085,0.047207,Range
1764106185.264088,0.044823,Value
1764106185.264098,0.034809,Range
1764106185.264106,0.035048,Range
1764106185.269106,0.060081,Range
1764106185.269112,0.054359,Value
1764106185.269115,0.048876,Value
1764106185.269119,0.042439,Value
1764106185.269149,0.055552,Range
1764106185.274108,0.055075,Range
1764106185.274115,0.055313,Value
1764106185.274119,0.049353,Value
1764106185.274132,0.047922,Range
1764106185.274139,0.041962,Range
1764106185.279116,0.049829,Range
1764106185.279129,0.048876,Range
1764106185.279133,0.042439,Value
1764106185.279137,0.040531,Value
1764106185.279140,0.036716,Value
1764106185.284124,0.055790,Value
1764106185.284127,0.047445,Value
1764106185.284138,0.041723,Range
1764106185.284143,0.035763,Value
1764106185.284146,0.026226,Value
1764106185.289130,0.051975,Value
1764106185.289147,0.054836,Range
1764106185.289152,0.047445,Range
1764106185.289155,0.042439,Value
1764106185.289178,0.050545,Range
1764106185.294158,0.066519,Range
1764106185.294174,0.071764,Range
1764106185.294207,0.089407,Range
1764106185.294225,0.095606,Range
1764106185.294230,0.094891,Value
1764106185.299161,0.055552,Range
1764106185.299167,0.043154,Range
1764106185.299176,0.038624,Range
1764106185.299192,0.043631,Range
1764106185.299196,0.040293,Value
1764106185.304173,0.060797,Value
1764106185.304187,0.061750,Range
1764106185.304201,0.061035,Range
1764106185.304204,0.052929,Value
1764106185.304211,0.040531,Range
1764106185.309227,0.099659,Range
1764106185.309234,0.097752,Value
1764106185.309242,0.091553,Range
1764106185.309258,0.088692,Range
1764106185.309265,0.076294,Range
1764106185.314212,0.077248,Range
1764106185.314238,0.076532,Range
1764106185.314244,0.071526,Value
1764106185.314258,0.065088,Range
1764106185.314262,0.061035,Value
1764106185.319214,0.061750,Range
1764106185.319221,0.051022,Range
1764106185.319228,0.049829,Range
1764106185.319232,0.044823,Value
1764106185.319249,0.045538,Range
1764106185.324181,0.028849,Value
1764106185.324185,0.027657,Value
1764106185.324187,0.025988,Value
1764106185.324195,0.025988,Range
1764106185.324205,0.027895,Range
1764106185.329203,0.041485,Value
1764106185.329206,0.031471,Value
1764106185.329209,0.022173,Value
1764106185.329211,0.018597,Value
1764106185.329241,0.041962,Range
1764106185.334247,0.067472,Range
1764106185.334278,0.079632,Range
1764106185.334288,0.078440,Value
1764106185.334291,0.068903,Value
1764106185.334294,0.063419,Value
1764106185.339245,0.056267,Value
1764106185.339254,0.049353,Range
1764106185.339257,0.043631,Value
1764106185.339267,0.035524,Range
1764106185.339272,0.030994,Range
1764106185.344272,0.066996,Range
1764106185.344278,0.057459,Range
1764106185.344287,0.054598,Range
1764106185.344301,0.056505,Range
1764106185.344305,0.052691,Value
1764106185.349284,0.058651,Range
1764106185.349293,0.047445,Range
1764106185.349301,0.047445,Range
1764106185.349308,0.041485,Range
1764106185.349314,0.041485,Value
1764106185.354309,0.077724,Range
1764106185.354317,0.074148,Value
1764106185.354321,0.063181,Range
1764106185.354325,0.061750,Value
1764106185.354348,0.061035,Range
1764106185.359295,0.060081,Range
1764106185.359304,0.059128,Range
1764106185.359309,0.059128,Value
1764106185.359332,0.064135,Range
1764106185.359337,0.052214,Range
1764106185.364369,0.117064,Range
1764106185.364375,0.110388,Value
1764106185.364383,0.109911,Range
1764106185.364391,0.105858,Range
1764106185.364408,0.107765,Range
1764106185.369289,0.037909,Value
1764106185.369293,0.037193,Value
1764106185.369296,0.032187,Value
1764106185.369299,0.026703,Value
1764106185.369302,0.018597,Value
1764106185.374316,0.045776,Value
1764106185.374320,0.044346,Value
1764106185.374323,0.039816,Value
1764106185.374338,0.041485,Range
1764106185.374345,0.032187,Range
1764106185.379340,0.059128,Range
1764106185.379359,0.056267,Range
1764106185.379362,0.053167,Value
1764106185.379365,0.051022,Value
1764106185.379378,0.048399,Range
1764106185.384451,0.137806,Range
1764106185.384462,0.124454,Value
1764106185.384467,0.112057,Value
1764106185.384483,0.084162,Range
1764106185.384524,0.103474,Range
1764106185.389359,0.041246,Value
1764106185.389371,0.038624,Range
1764106185.389376,0.038624,Value
1764106185.389383,0.034571,Range
1764106185.389386,0.032663,Value
1764106185.394387,0.055552,Range
1764106185.394391,0.051975,Value
1764106185.394403,0.055075,Range
1764106185.394413,0.055075,Range
1764106185.394417,0.055075,Value
1764106185.399388,0.053644,Range
1764106185.399397,0.050783,Range
1764106185.399403,0.049353,Value
1764106185.399405,0.044584,Value
1764106185.399455,0.077486,Range
1764106185.404444,0.078678,Value
1764106185.404474,0.077963,Range
1764106185.404480,0.069141,Value
1764106185.404483,0.063896,Value
1764106185.404494,0.059366,Range
1764106185.409433,0.062466,Value
1764106185.409437,0.054598,Value
1764106185.409444,0.046492,Range
1764106185.409475,0.060797,Range
1764106185.409492,0.065804,Range
1764106185.414437,0.051022,Value
1764106185.414441,0.042200,Value
1764106185.414444,0.040054,Value
1764106185.414446,0.030994,Value
1764106185.414473,0.044107,Range
1764106185.419467,0.064611,Range
1764106185.419487,0.070095,Value
1764106185.419490,0.062466,Value
1764106185.419506,0.063896,Range
1764106185.419518,0.057220,Range
1764106185.424453,0.048399,Value
1764106185.424457,0.042915,Value
1764106185.424471,0.040293,Range
1764106185.424475,0.034571,Value
1764106185.424478,0.029325,Value
1764106185.429489,0.062943,Value
1764106185.429511,0.067711,Range
1764106185.429516,0.056028,Value
1764106185.429519,0.042200,Value
1764106185.429523,0.040293,Value
1764106185.434502,0.067711,Range
1764106185.434510,0.061035,Value
1764106185.434513,0.048876,Value
1764106185.434520,0.048637,Value
1764106185.434538,0.050783,Range
1764106185.439508,0.060558,Range
1764106185.439517,0.051260,Range
1764106185.439533,0.056267,Range
1764106185.439537,0.054359,Value
1764106185.439540,0.046253,Value
1764106185.444495,0.045776,Value
1764106185.444503,0.039101,Range
1764106185.444507,0.036478,Value
1764106185.444510,0.032425,Value
1764106185.444517,0.025749,Range
1764106185.449527,0.053644,Range
1764106185.449532,0.053406,Value
1764106185.449536,0.045300,Value
1764106185.449552,0.046015,Range
1764106185.449555,0.043869,Value
1764106185.454529,0.057697,Value
1764106185.454569,0.084639,Range
1764106185.454579,0.075817,Range
1764106185.454583,0.068903,Range
1764106185.454594,0.068665,Range
1764106185.459521,0.034571,Value
1764106185.459524,0.026703,Value
1764106185.459527,0.026226,Value
1764106185.459532,0.021219,Value
1764106185.459534,0.017166,Value
1764106185.464556,0.058174,Value
1764106185.464559,0.049829,Value
1764106185.464579,0.053406,Range
1764106185.464593,0.056505,Range
1764106185.464603,0.051022,Range
1764106185.469570,0.062704,Value
1764106185.469582,0.055552,Range
1764106185.469588,0.047922,Range
1764106185.469596,0.037909,Range
1764106185.469599,0.035048,Value
1764106185.474577,0.051022,Range
1764106185.474582,0.039577,Range
1764106185.474585,0.034809,Value
1764106185.474588,0.027895,Value
1764106185.474595,0.026941,Range
1764106185.479578,0.040770,Value
1764106185.479581,0.036240,Value
1764106185.479584,0.028849,Value
1764106185.479594,0.026941,Range
1764106185.479606,0.031948,Range
1764106185.484628,0.081778,Range
1764106185.484633,0.082016,Value
1764106185.484636,0.072718,Value
1764106185.484641,0.062943,Range
1764106185.484644,0.057220,Value
1764106185.489638,0.072718,Range
1764106185.489666,0.081778,Range
1764106185.489677,0.080585,Range
1764106185.489693,0.087976,Range
1764106185.489706,0.084162,Range
1764106185.494609,0.039816,Value
1764106185.494619,0.034094,Range
1764106185.494626,0.032425,Range
1764106185.494629,0.031948,Value
1764106185.494664,0.059366,Range
1764106185.499615,0.040770,Value
1764106185.499626,0.040531,Range
1764106185.499629,0.037432,Value
1764106185.499632,0.029564,Value
1764106185.499635,0.022650,Value
1764106185.504631,0.041723,Value
1764106185.504654,0.054598,Range
1764106185.504657,0.050545,Value
1764106185.504667,0.049829,Range
1764106185.504670,0.042915,Value
1764106185.509636,0.036716,Value
1764106185.509640,0.032425,Value
1764106185.509642,0.025511,Value
1764106185.509645,0.016928,Value
1764106185.509647,0.014782,Value
1764106185.514649,0.042915,Value
1764106185.514653,0.038385,Value
1764106185.514655,0.033140,Value
1764106185.514678,0.041723,Range
1764106185.514693,0.047684,Range
1764106185.519688,0.064611,Value
1764106185.519694,0.052452,Range
1764106185.519702,0.048399,Range
1764106185.519709,0.033617,Range
1764106185.519714,0.030279,Value
1764106185.524726,0.090837,Range
1764106185.524738,0.080109,Range
1764106185.524776,0.102997,Range
1764106185.524781,0.091076,Range
1764106185.524786,0.089169,Value
1764106185.529718,0.068188,Value
1764106185.529725,0.057697,Range
1764106185.529728,0.054598,Value
1764106185.529738,0.044823,Range
1764106185.529751,0.037193,Range
1764106185.534723,0.060320,Range
1764106185.534729,0.049353,Range
1764106185.534732,0.041962,Value
1764106185.534735,0.037432,Value
1764106185.534748,0.036001,Range
1764106185.539725,0.057220,Value
1764106185.539738,0.054598,Range
1764106185.539742,0.051737,Value
1764106185.539746,0.036240,Range
1764106185.539748,0.028610,Value
1764106185.544742,0.056028,Value
1764106185.544746,0.051975,Value
1764106185.544755,0.045300,Range
1764106185.544760,0.037193,Value
1764106185.544762,0.028372,Value
1764106185.549730,0.038624,Value
1764106185.549763,0.059366,Range
1764106185.549773,0.055790,Range
1764106185.549777,0.055552,Value
1764106185.549780,0.053883,Value
1764106185.554769,0.058174,Range
1764106185.554774,0.056028,Value
1764106185.554782,0.056028,Range
1764106185.554815,0.079155,Range
1764106185.554818,0.070333,Value
1764106185.559771,0.056028,Range
1764106185.559775,0.055790,Value
1764106185.559782,0.044823,Range
1764106185.559793,0.040293,Range
1764106185.559796,0.038624,Value
1764106185.564777,0.045061,Range
1764106185.564781,0.040770,Value
1764106185.564783,0.038385,Value
1764106185.564791,0.031233,Range
1764106185.564795,0.026226,Value
1764106185.569772,0.034332,Value
1764106185.569777,0.027418,Value
1764106185.569780,0.024557,Value
1764106185.569782,0.018358,Value
1764106185.569786,0.017643,Value
1764106185.574824,0.078201,Value
1764106185.574868,0.112534,Range
1764106185.574886,0.114679,Range
1764106185.574911,0.106335,Range
1764106185.574920,0.099897,Range
1764106185.579827,0.058413,Range
1764106185.579843,0.057220,Range
1764106185.579851,0.051737,Range
1764106185.579859,0.048161,Range
1764106185.579864,0.047684,Value
1764106185.584832,0.052214,Range
1764106185.584837,0.047207,Range
1764106185.584841,0.046492,Value
1764106185.584844,0.046015,Value
1764106185.584866,0.049353,Range
1764106185.589852,0.052691,Range
1764106185.589877,0.064850,Range
1764106185.589882,0.066280,Value
1764106185.589898,0.071764,Range
1764106185.589901,0.063896,Value
1764106185.594877,0.057220,Range
1764106185.594892,0.062943,Range
1764106185.594897,0.055075,Value
1764106185.594908,0.054598,Range
1764106185.594928,0.060081,Range
1764106185.599873,0.046730,Range
1764106185.599881,0.039577,Range
1764106185.599885,0.037432,Value
1764106185.599888,0.034094,Value
1764106185.599896,0.035048,Range
1764106185.604872,0.044346,Value
1764106185.604876,0.037909,Value
1764106185.604879,0.030518,Value
1764106185.604881,0.026464,Value
1764106185.604897,0.029564,Range
1764106185.609900,0.059128,Value
1764106185.609903,0.050306,Value
1764106185.609913,0.046968,Range
1764106185.609921,0.037432,Range
1764106185.609925,0.031948,Value
1764106185.614926,0.073433,Value
1764106185.614936,0.062704,Range
1764106185.614944,0.054598,Range
1764106185.614953,0.045538,Range
1764106185.614967,0.045538,Range
1764106185.619951,0.083208,Range
1764106185.619960,0.076294,Range
1764106185.619964,0.072241,Value
1764106185.619967,0.068426,Value
1764106185.619976,0.066280,Range
1764106185.624929,0.056982,Range
1764106185.624945,0.053167,Range
1764106185.624949,0.047207,Value
1764106185.624954,0.046492,Value
1764106185.624957,0.045061,Value
1764106185.629945,0.048637,Range
1764106185.629980,0.066042,Range
1764106185.630012,0.090122,Range
1764106185.630025,0.096083,Range
1764106185.630028,0.094652,Value
1764106185.634958,0.062466,Value
1764106185.634969,0.057697,Range
1764106185.634980,0.056744,Range
1764106185.634987,0.047684,Range
1764106185.634998,0.044107,Range
1764106185.639948,0.039101,Value
1764106185.639953,0.033855,Value
1764106185.639956,0.028133,Value
1764106185.639959,0.021458,Value
1764106185.639967,0.022411,Range
1764106185.644967,0.045538,Value
1764106185.644978,0.042200,Range
1764106185.644983,0.035286,Range
1764106185.644987,0.034332,Value
1764106185.644990,0.025749,Value
1764106185.650001,0.071764,Value
1764106185.650023,0.079632,Range
1764106185.650045,0.084162,Range
1764106185.650048,0.069618,Value
1764106185.650055,0.056982,Range
1764106185.655011,0.062466,Range
1764106185.655041,0.077724,Range
1764106185.655045,0.069857,Value
1764106185.655058,0.064611,Range
1764106185.655062,0.061512,Value
1764106185.660083,0.110865,Range
1764106185.660117,0.101805,Range
1764106185.660130,0.098705,Range
1764106185.660140,0.089884,Range
1764106185.660145,0.083685,Value
1764106185.665106,0.118494,Range
1764106185.665126,0.113487,Range
1764106185.665153,0.132322,Range
1764106185.665170,0.128508,Range
1764106185.665185,0.123262,Range
1764106185.670084,0.068665,Value
1764106185.670106,0.066996,Range
1764106185.670140,0.089645,Range
1764106185.670150,0.084400,Range
1764106185.670157,0.081301,Value
1764106185.675146,0.102043,Value
1764106185.675156,0.088930,Value
1764106185.675161,0.077248,Value
1764106185.675172,0.056982,Range
1764106185.675266,0.129700,Range
1764106185.680154,0.087976,Value
1764106185.680182,0.093460,Range
1764106185.680201,0.091076,Range
1764106185.680207,0.091314,Value
1764106185.680221,0.076532,Range
1764106185.685183,0.087023,Value
1764106185.685192,0.078678,Value
1764106185.685212,0.070095,Range
1764106185.685219,0.066280,Value
1764106185.685223,0.048637,Value
1764106185.690178,0.064135,Value
1764106185.690198,0.068188,Range
1764106185.690205,0.062943,Range
1764106185.690210,0.061989,Value
1764106185.690238,0.068426,Range
1764106185.695197,0.074148,Value
1764106185.695203,0.062227,Value
1764106185.695234,0.076771,Range
1764106185.695252,0.079632,Range
1764106185.695260,0.071049,Range
1764106185.700205,0.058413,Range
1764106185.700210,0.052691,Value
1764106185.700213,0.044346,Value
1764106185.700220,0.041246,Range
1764106185.700232,0.037432,Range
1764106185.705195,0.051498,Value
1764106185.705231,0.064850,Range
1764106185.705238,0.065088,Value
1764106185.705256,0.074387,Range
1764106185.705265,0.074148,Range
1764106185.710219,0.057697,Value
1764106185.710237,0.056744,Range
1764106185.710254,0.058651,Range
1764106185.710284,0.078917,Range
1764106185.710288,0.073910,Value
1764106185.715239,0.068665,Range
1764106185.715244,0.064850,Value
1764106185.715260,0.071526,Range
1764106185.715267,0.064611,Range
1764106185.715271,0.064850,Value
1764106185.720239,0.051498,Range
1764106185.720243,0.044584,Value
1764106185.720246,0.038385,Value
1764106185.720250,0.032902,Range
1764106185.720254,0.029564,Value
1764106185.725247,0.056028,Value
1764106185.725253,0.049829,Range
1764106185.725281,0.054598,Range
1764106185.725287,0.051975,Value
1764106185.725291,0.047922,Value
1764106185.730271,0.072241,Value
1764106185.730275,0.063896,Value
1764106185.730283,0.056505,Range
1764106185.730293,0.046253,Range
1764106185.730301,0.035524,Range
1764106185.735252,0.038385,Value
1764106185.735256,0.036240,Value
1764106185.735260,0.033855,Value
1764106185.735280,0.039816,Range
1764106185.735287,0.039101,Range
1764106185.740294,0.065804,Value
1764106185.740314,0.069857,Range
1764106185.740317,0.061512,Value
1764106185.740325,0.052452,Range
1764106185.740338,0.047207,Range
1764106185.745280,0.049591,Value
1764106185.745300,0.049591,Range
1764106185.745304,0.043631,Value
1764106185.745306,0.040293,Value
1764106185.745309,0.032902,Value
1764106185.750310,0.057220,Range
1764106185.750325,0.060797,Range
1764106185.750330,0.061035,Value
1764106185.750334,0.056982,Value
1764106185.750360,0.072479,Range
1764106185.755327,0.065565,Range
1764106185.755335,0.058174,Range
1764106185.755343,0.053644,Range
1764106185.755347,0.047207,Value
1764106185.755366,0.048399,Range
1764106185.760303,0.039339,Value
1764106185.760306,0.031948,Value
1764106185.760315,0.028133,Range
1764106185.760319,0.027418,Value
1764106185.760322,0.022650,Value
1764106185.765322,0.042677,Value
1764106185.765325,0.041008,Value
1764106185.765330,0.042915,Value
1764106185.765337,0.034571,Range
1764106185.765342,0.026464,Value
1764106185.770334,0.039101,Value
1764106185.770346,0.036001,Range
1764106185.770350,0.035286,Value
1764106185.770357,0.034332,Range
1764106185.770360,0.030041,Value
1764106185.775361,0.060081,Value
1764106185.775389,0.073671,Range
1764106185.775393,0.066280,Value
1764106185.775403,0.062466,Range
1764106185.775436,0.080585,Range
1764106185.780368,0.055075,Value
1764106185.780378,0.053167,Range
1764106185.780395,0.049591,Range
1764106185.780398,0.042200,Value
1764106185.780403,0.038862,Value
1764106185.785422,0.085831,Range
1764106185.785438,0.086308,Range
1764106185.785470,0.104904,Range
1764106185.785482,0.097036,Range
1764106185.785486,0.090599,Value
1764106185.790393,0.051022,Value
1764106185.790396,0.043392,Value
1764106185.790399,0.032902,Value
1764106185.790411,0.034332,Range
1764106185.790415,0.028133,Value
1764106185.795389,0.036001,Value
1764106185.795393,0.030279,Value
1764106185.795396,0.029564,Value
1764106185.795409,0.029087,Range
1764106185.795414,0.028610,Value
1764106185.800426,0.055552,Value
1764106185.800447,0.062943,Range
1764106185.800456,0.056505,Range
1764106185.800460,0.052929,Value
1764106185.800469,0.047445,Range
1764106185.805448,0.064850,Value
1764106185.805454,0.063181,Range
1764106185.805464,0.053883,Range
1764106185.805480,0.054359,Range
1764106185.805490,0.045776,Range
1764106185.810447,0.049591,Range
1764106185.810460,0.051498,Range
1764106185.810463,0.044823,Value
1764106185.810467,0.042439,Value
1764106185.810478,0.040054,Range
1764106185.815497,0.091076,Range
1764106185.815510,0.090599,Range
1764106185.815517,0.087738,Range
1764106185.815526,0.081778,Range
1764106185.815530,0.081062,Value
1764106185.820460,0.042915,Range
1764106185.820463,0.033617,Value
1764106185.820466,0.032663,Value
1764106185.820470,0.031948,Value
1764106185.820481,0.031471,Range
1764106185.825499,0.066519,Range
1764106185.825502,0.058651,Value
1764106185.825506,0.053883,Value
1764106185.825520,0.056028,Range
1764106185.825536,0.055075,Range
1764106185.830498,0.055075,Range
1764106185.830502,0.049829,Value
1764106185.830505,0.041962,Value
1764106185.830518,0.040054,Range
1764106185.830521,0.031948,Value
1764106185.835492,0.046015,Value
1764106185.835498,0.046730,Value
1764106185.835500,0.038862,Value
1764106185.835550,0.072956,Range
1764106185.835555,0.066519,Value
1764106185.840482,0.030994,Value
1764106185.840484,0.027180,Value
1764106185.840488,0.024796,Value
1764106185.840491,0.020981,Value
1764106185.840494,0.015974,Value
1764106185.845523,0.057459,Value
1764106185.845540,0.063181,Range
1764106185.845555,0.063419,Range
1764106185.845558,0.059128,Value
1764106185.845567,0.047445,Range
1764106185.850545,0.059605,Range
1764106185.850549,0.054598,Value
1764106185.850553,0.053644,Value
1764106185.850555,0.047922,Value
1764106185.850570,0.050306,Range
1764106185.855562,0.064850,Range
1764106185.855574,0.057697,Range
1764106185.855586,0.055552,Range
1764106185.855628,0.087976,Range
1764106185.855632,0.082731,Value
1764106185.860546,0.049829,Value
1764106185.860557,0.047445,Range
1764106185.860567,0.043154,Range
1764106185.860570,0.036478,Value
1764106185.860573,0.029564,Value
1764106185.865549,0.039816,Value
1764106185.865552,0.039101,Value
1764106185.865561,0.031948,Range
1764106185.865564,0.025988,Value
1764106185.865568,0.024796,Value
1764106185.870582,0.059605,Range
1764106185.870593,0.051498,Range
1764106185.870598,0.051737,Value
1764106185.870601,0.047684,Value
1764106185.870615,0.048637,Range
1764106185.875582,0.058174,Value
1764106185.875595,0.050783,Range
1764106185.875599,0.048399,Value
1764106185.875612,0.041962,Range
1764106185.875615,0.036001,Value
1764106185.880650,0.104904,Range
1764106185.880655,0.089169,Range
1764106185.880658,0.084162,Value
1764106185.880676,0.088453,Range
1764106185.880680,0.087976,Value
1764106185.885607,0.054359,Range
1764106185.885630,0.063658,Range
1764106185.885634,0.060081,Value
1764106185.885637,0.053406,Value
1764106185.885641,0.042677,Range
1764106185.890605,0.044823,Range
1764106185.890610,0.045061,Value
1764106185.890612,0.042200,Value
1764106185.890620,0.039816,Range
1764106185.890640,0.047922,Range
1764106185.895629,0.055313,Value
1764106185.895639,0.044823,Range
1764106185.895687,0.074148,Range
1764106185.895692,0.072956,Value
1764106185.895696,0.070333,Value
1764106185.900640,0.051022,Range
1764106185.900665,0.065088,Range
1764106185.900674,0.060797,Range
1764106185.900679,0.061750,Value
1764106185.900685,0.060558,Range
1764106185.905696,0.081778,Range
1764106185.905722,0.091553,Range
1764106185.905730,0.093699,Value
1764106185.905735,0.089407,Value
1764106185.905762,0.091791,Range
1764106185.910717,0.088215,Value
1764106185.910740,0.095606,Range
1764106185.910755,0.087976,Range
1764106185.910764,0.064850,Range
1764106185.910774,0.064611,Range
1764106185.915676,0.047445,Value
1764106185.915684,0.049353,Value
1764106185.915687,0.041008,Value
1764106185.915732,0.068188,Range
1764106185.915736,0.066042,Value
1764106185.920691,0.045300,Value
1764106185.920720,0.058174,Range
1764106185.920726,0.052929,Value
1764106185.920730,0.053644,Value
1764106185.920743,0.056267,Range
1764106185.925707,0.055790,Value
1764106185.925710,0.052929,Value
1764106185.925723,0.051975,Range
1764106185.925733,0.045538,Range
1764106185.925748,0.044823,Range
1764106185.930702,0.036240,Range
1764106185.930707,0.035286,Value
1764106185.930712,0.032663,Value
1764106185.930714,0.028610,Value
1764106185.930718,0.027180,Value
1764106185.935729,0.056028,Value
1764106185.935734,0.048161,Value
1764106185.935748,0.048161,Range
1764106185.935752,0.044107,Value
1764106185.935763,0.039577,Range
1764106185.940748,0.053167,Range
1764106185.940753,0.047684,Value
1764106185.940795,0.078678,Range
1764106185.940816,0.082970,Range
1764106185.940821,0.083208,Value
1764106185.945735,0.038624,Value
1764106185.945738,0.034809,Value
1764106185.945741,0.028133,Value
1764106185.945744,0.020981,Value
1764106185.945747,0.016212,Value
1764106185.950804,0.081301,Range
1764106185.950809,0.072718,Value
