Timestamp,LatencyMs,Type
1764185895.562323,0.058413,Value
1764185895.562341,0.062704,Range
1764185895.562400,0.104189,Range
1764185895.562404,0.091314,Value
1764185895.567338,0.074863,Value
1764185895.567535,0.265121,Range
1764185895.567576,0.274181,Range
1764185895.567582,0.266075,Value
1764185895.567595,0.260592,Range
1764185895.572369,0.087738,Range
1764185895.572374,0.074148,Value
1764185895.572418,0.093460,Range
1764185895.572423,0.082970,Value
1764185895.572435,0.073195,Range
1764185895.577337,0.043631,Value
1764185895.577361,0.045300,Range
1764185895.577365,0.044584,Value
1764185895.577368,0.043631,Value
1764185895.577372,0.039816,Value
1764185895.582360,0.055075,Value
1764185895.582365,0.047445,Value
1764185895.582380,0.051022,Range
1764185895.582446,0.107527,Range
1764185895.582452,0.097275,Value
1764185895.587423,0.104666,Value
1764185895.587457,0.109196,Range
1764185895.587482,0.109196,Range
1764185895.587502,0.116587,Range
1764185895.587520,0.102043,Range
1764185895.592418,0.077248,Range
1764185895.592425,0.076532,Value
1764185895.592429,0.075340,Value
1764185895.592434,0.065327,Value
1764185895.592497,0.108480,Range
1764185895.597431,0.080109,Range
1764185895.597437,0.072002,Value
1764185895.597440,0.069618,Value
1764185895.597444,0.057697,Value
1764185895.597448,0.046253,Value
1764185895.602432,0.079155,Range
1764185895.602440,0.069618,Value
1764185895.602463,0.083208,Range
1764185895.602497,0.096798,Range
1764185895.602502,0.089884,Value
1764185895.607419,0.064611,Value
1764185895.607426,0.049829,Range
1764185895.607470,0.084877,Range
1764185895.607475,0.079632,Value
1764185895.607520,0.104666,Range
1764185895.612559,0.190258,Range
1764185895.612566,0.191689,Value
1764185895.612570,0.183105,Value
1764185895.612575,0.174284,Value
1764185895.612579,0.167847,Value
1764185895.617499,0.108242,Range
1764185895.617504,0.108480,Value
1764185895.617514,0.096798,Range
1764185895.617586,0.149965,Range
1764185895.617618,0.151396,Range
1764185895.622475,0.081062,Value
1764185895.622524,0.118732,Range
1764185895.622537,0.104904,Range
1764185895.622568,0.110149,Range
1764185895.622592,0.122786,Range
1764185895.627498,0.083208,Value
1764185895.627503,0.069618,Value
1764185895.627518,0.072002,Range
1764185895.627532,0.060320,Range
1764185895.627604,0.110149,Range
1764185895.632501,0.072718,Range
1764185895.632506,0.064611,Value
1764185895.632510,0.059366,Value
1764185895.632514,0.047922,Range
1764185895.632531,0.045776,Range
1764185895.637502,0.077486,Value
1764185895.637538,0.095606,Range
1764185895.637542,0.087023,Value
1764185895.637559,0.082493,Range
1764185895.637572,0.076056,Range
1764185895.642533,0.094891,Value
1764185895.642573,0.109434,Range
1764185895.642588,0.097275,Range
1764185895.642593,0.082731,Value
1764185895.642729,0.202656,Range
1764185895.647586,0.125408,Range
1764185895.647592,0.126839,Value
1764185895.647596,0.111103,Value
1764185895.647600,0.108242,Value
1764185895.647604,0.099897,Value
1764185895.652576,0.093937,Range
1764185895.652583,0.094652,Value
1764185895.652605,0.094175,Range
1764185895.652641,0.112057,Range
1764185895.652648,0.113487,Value
1764185895.657565,0.081062,Value
1764185895.657591,0.082493,Range
1764185895.657620,0.092268,Range
1764185895.657639,0.091314,Range
1764185895.657644,0.082970,Value
1764185895.662601,0.107765,Range
1764185895.662608,0.099421,Value
1764185895.662626,0.091553,Range
1764185895.662648,0.093222,Range
1764185895.662682,0.104666,Range
1764185895.667566,0.067472,Value
1764185895.667620,0.108004,Range
1764185895.667684,0.153303,Range
1764185895.667700,0.158787,Range
1764185895.667722,0.160694,Range
1764185895.672633,0.112534,Range
1764185895.672705,0.152588,Range
1764185895.672726,0.150442,Range
1764185895.672731,0.148773,Value
1764185895.672735,0.141859,Value
1764185895.677568,0.045776,Value
1764185895.677572,0.044107,Value
1764185895.677590,0.048161,Range
1764185895.677594,0.044823,Value
1764185895.677598,0.035048,Value
1764185895.682631,0.090361,Value
1764185895.682698,0.130653,Range
1764185895.682706,0.127554,Value
1764185895.682748,0.149488,Range
1764185895.682835,0.211716,Range
1764185895.687644,0.087976,Value
1764185895.687717,0.129461,Range
1764185895.687724,0.121355,Value
1764185895.687749,0.126123,Range
1764185895.687753,0.116348,Value
1764185895.692663,0.087261,Range
1764185895.692670,0.074387,Value
1764185895.692702,0.086308,Range
1764185895.692708,0.088453,Value
1764185895.692713,0.074148,Value
1764185895.697680,0.086784,Range
1764185895.697712,0.097513,Range
1764185895.697719,0.096560,Value
1764185895.697725,0.084162,Value
1764185895.697730,0.078917,Value
1764185895.702671,0.075579,Value
1764185895.702676,0.061512,Value
1764185895.702705,0.075102,Range
1764185895.702740,0.089169,Range
1764185895.702744,0.078678,Value
1764185895.707654,0.048161,Value
1764185895.707660,0.044823,Value
1764185895.707682,0.042439,Range
1764185895.707687,0.043392,Value
1764185895.707691,0.043631,Value
1764185895.712678,0.065327,Value
1764185895.712685,0.057220,Value
1764185895.712693,0.055313,Range
1764185895.712737,0.073910,Range
1764185895.712742,0.070333,Value
1764185895.717710,0.080109,Range
1764185895.717716,0.072002,Value
1764185895.717751,0.090122,Range
1764185895.717762,0.087261,Range
1764185895.717800,0.107527,Range
1764185895.722717,0.079393,Value
1764185895.722807,0.136852,Range
1764185895.722814,0.127792,Value
1764185895.722819,0.114679,Range
1764185895.722824,0.112534,Value
1764185895.727760,0.100136,Range
1764185895.727787,0.109911,Range
1764185895.727792,0.096560,Value
1764185895.727846,0.123978,Range
1764185895.727859,0.119925,Range
1764185895.732837,0.162840,Range
1764185895.732844,0.153065,Value
1764185895.732849,0.151396,Value
1764185895.732854,0.149012,Value
1764185895.732889,0.159025,Range
1764185895.737751,0.082016,Value
1764185895.737788,0.094652,Range
1764185895.737793,0.083685,Value
1764185895.737837,0.111103,Range
1764185895.737854,0.107288,Range
1764185895.742815,0.126600,Range
1764185895.742821,0.114918,Value
1764185895.742831,0.106096,Range
1764185895.742836,0.099182,Value
1764185895.742841,0.083208,Range
1764185895.747741,0.041485,Value
1764185895.747778,0.057697,Range
1764185895.747796,0.068665,Range
1764185895.747800,0.068903,Value
1764185895.747802,0.066757,Value
1764185895.752814,0.102282,Range
1764185895.752853,0.118017,Range
1764185895.752858,0.119209,Value
1764185895.752885,0.127077,Range
1764185895.752895,0.118256,Value
1764185895.757825,0.102520,Range
1764185895.757831,0.098467,Value
1764185895.757835,0.083923,Value
1764185895.757846,0.075579,Range
1764185895.757851,0.073671,Value
1764185895.762830,0.091791,Range
1764185895.762838,0.087023,Range
1764185895.762860,0.101089,Range
1764185895.762866,0.097990,Value
1764185895.762895,0.115156,Range
1764185895.767803,0.051498,Value
1764185895.767868,0.098467,Range
1764185895.767880,0.094414,Range
1764185895.767885,0.095606,Value
1764185895.767889,0.090837,Value
1764185895.772840,0.075340,Range
1764185895.772847,0.065088,Value
1764185895.772871,0.066519,Range
1764185895.772875,0.054359,Value
1764185895.772908,0.076056,Range
1764185895.777873,0.098228,Range
1764185895.777880,0.095606,Value
1764185895.777885,0.095129,Value
1764185895.777889,0.081539,Value
1764185895.777894,0.067949,Value
1764185895.782932,0.147343,Range
1764185895.782940,0.136852,Value
1764185895.782945,0.122070,Value
1764185895.782970,0.130892,Range
1764185895.782974,0.120163,Value
1764185895.787996,0.194550,Range
1764185895.788004,0.185251,Value
1764185895.788029,0.194073,Range
1764185895.788049,0.191689,Range
1764185895.788096,0.219107,Range
1764185895.792856,0.050783,Value
1764185895.792871,0.045300,Range
1764185895.792876,0.043154,Value
1764185895.792905,0.061512,Range
1764185895.792909,0.058889,Value
1764185895.797889,0.064611,Range
1764185895.797894,0.064850,Value
1764185895.797899,0.062943,Value
1764185895.797949,0.089169,Range
1764185895.797970,0.095844,Range
1764185895.802915,0.092506,Value
1764185895.802919,0.084400,Value
1764185895.802943,0.084400,Range
1764185895.802954,0.065088,Range
1764185895.802959,0.050545,Value
1764185895.807923,0.080109,Value
1764185895.807929,0.072479,Value
1764185895.807962,0.092506,Range
1764185895.807988,0.087738,Range
1764185895.807994,0.076532,Value
1764185895.812920,0.068188,Value
1764185895.812925,0.056505,Value
1764185895.812929,0.051498,Value
1764185895.812959,0.064373,Range
1764185895.812977,0.061512,Range
1764185895.817954,0.076771,Value
1764185895.818003,0.104666,Range
1764185895.818010,0.099421,Value
1764185895.818044,0.113487,Range
1764185895.818050,0.104427,Value
1764185895.823038,0.126839,Range
1764185895.823048,0.119686,Value
1764185895.823053,0.106335,Value
1764185895.823121,0.145912,Range
1764185895.823126,0.138044,Value
1764185895.828013,0.104904,Value
1764185895.828043,0.107527,Range
1764185895.828097,0.140429,Range
1764185895.828117,0.132561,Range
1764185895.828167,0.162125,Range
1764185895.833012,0.082970,Range
1764185895.833019,0.068665,Value
1764185895.833024,0.061512,Value
1764185895.833028,0.054836,Value
1764185895.833032,0.050306,Value
1764185895.838044,0.115156,Range
1764185895.838114,0.161409,Range
1764185895.838133,0.154018,Range
1764185895.838176,0.175953,Range
1764185895.838188,0.170946,Range
1764185895.843035,0.085831,Range
1764185895.843041,0.074387,Value
1764185895.843046,0.074387,Value
1764185895.843088,0.096560,Range
1764185895.843107,0.099897,Range
1764185895.848062,0.113726,Value
1764185895.848093,0.119925,Range
1764185895.848099,0.092745,Range
1764185895.848110,0.075340,Range
1764185895.848133,0.088930,Range
1764185895.853039,0.082493,Value
1764185895.853047,0.063896,Range
1764185895.853053,0.058889,Value
1764185895.853081,0.069141,Range
1764185895.853116,0.082970,Range
1764185895.858047,0.069380,Value
1764185895.858063,0.077009,Range
1764185895.858082,0.081062,Range
1764185895.858104,0.074863,Range
1764185895.858124,0.081301,Range
1764185895.863120,0.133991,Range
1764185895.863185,0.170469,Range
1764185895.863214,0.167847,Range
1764185895.863261,0.195980,Range
1764185895.863266,0.185013,Value
1764185895.868085,0.073433,Range
1764185895.868091,0.070572,Value
1764185895.868095,0.064850,Value
1764185895.868098,0.058413,Value
1764185895.868124,0.067472,Range
1764185895.873063,0.052691,Range
1764185895.873083,0.057220,Range
1764185895.873089,0.056982,Value
1764185895.873120,0.070572,Range
1764185895.873124,0.066996,Value
1764185895.878074,0.058413,Value
1764185895.878078,0.041246,Value
1764185895.878083,0.037909,Value
1764185895.878087,0.036716,Value
1764185895.878113,0.043869,Range
1764185895.883085,0.051022,Value
1764185895.883089,0.044823,Value
1764185895.883093,0.041962,Value
1764185895.883097,0.032902,Value
1764185895.883137,0.058651,Range
1764185895.888160,0.111103,Range
1764185895.888173,0.105858,Range
1764185895.888184,0.099897,Range
1764185895.888233,0.138760,Range
1764185895.888250,0.130177,Range
1764185895.893116,0.063419,Value
1764185895.893255,0.171900,Range
1764185895.893261,0.170946,Value
1764185895.893265,0.164509,Value
1764185895.893300,0.190020,Range
1764185895.898124,0.047922,Range
1764185895.898130,0.047445,Value
1764185895.898188,0.083447,Range
1764185895.898194,0.085354,Value
1764185895.898197,0.079632,Value
1764185895.903149,0.055552,Range
1764185895.903155,0.046492,Value
1764185895.903159,0.045061,Value
1764185895.903163,0.043869,Value
1764185895.903167,0.036955,Value
1764185895.908195,0.110149,Range
1764185895.908224,0.120401,Range
1764185895.908258,0.121117,Range
1764185895.908263,0.108004,Value
1764185895.908268,0.103712,Value
1764185895.913166,0.064611,Value
1764185895.913172,0.059843,Value
1764185895.913176,0.053644,Value
1764185895.913207,0.066042,Range
1764185895.913212,0.053406,Value
1764185895.918164,0.063658,Value
1764185895.918180,0.059605,Range
1764185895.918185,0.047445,Value
1764185895.918188,0.043631,Value
1764185895.918206,0.046492,Range
1764185895.923173,0.061989,Value
1764185895.923209,0.080347,Range
1764185895.923214,0.071764,Value
1764185895.923218,0.061989,Value
1764185895.923221,0.054836,Value
1764185895.928269,0.116825,Range
1764185895.928292,0.126839,Range
1764185895.928298,0.118732,Value
1764185895.928303,0.111818,Value
1764185895.928333,0.123024,Range
1764185895.933211,0.056028,Value
1764185895.933216,0.049114,Value
1764185895.933240,0.046253,Range
1764185895.933247,0.045300,Value
1764185895.933251,0.046253,Value
1764185895.938205,0.048637,Value
1764185895.938208,0.043392,Value
1764185895.938212,0.035524,Value
1764185895.938235,0.038862,Range
1764185895.938241,0.040770,Value
1764185895.943231,0.061035,Value
1764185895.943234,0.058413,Value
1764185895.943238,0.051022,Value
1764185895.943375,0.165701,Range
1764185895.943398,0.172615,Range
1764185895.948260,0.070810,Value
1764185895.948264,0.067949,Value
1764185895.948287,0.070333,Range
1764185895.948326,0.077963,Range
1764185895.948330,0.075102,Value
1764185895.953308,0.113249,Range
1764185895.953343,0.116587,Range
1764185895.953346,0.100851,Value
1764185895.953383,0.117540,Range
1764185895.953400,0.112057,Range
1764185895.958302,0.082970,Value
1764185895.958307,0.069380,Value
1764185895.958351,0.103235,Range
1764185895.958367,0.089407,Range
1764185895.958373,0.076771,Value
1764185895.963382,0.137806,Range
1764185895.963409,0.139952,Range
1764185895.963414,0.142097,Value
1764185895.963419,0.140429,Value
1764185895.963483,0.187635,Range
1764185895.968418,0.158310,Range
1764185895.968424,0.151396,Value
1764185895.968429,0.147104,Value
1764185895.968464,0.153065,Range
1764185895.968469,0.139475,Value
1764185895.973315,0.067234,Value
1764185895.973343,0.081301,Range
1764185895.973349,0.076294,Value
1764185895.973368,0.068903,Range
1764185895.973373,0.064850,Value
1764185895.978339,0.063181,Value
1764185895.978343,0.053167,Value
1764185895.978462,0.159502,Range
1764185895.978469,0.153303,Value
1764185895.978504,0.170469,Range
1764185895.983391,0.105619,Range
1764185895.983461,0.153303,Range
1764185895.983492,0.160933,Range
1764185895.983498,0.153303,Value
1764185895.983512,0.145435,Range
1764185895.988400,0.089169,Range
1764185895.988406,0.081539,Value
1764185895.988410,0.066280,Value
1764185895.988414,0.056982,Value
1764185895.988447,0.070572,Range
1764185895.993435,0.111103,Range
1764185895.993492,0.144005,Range
1764185895.993510,0.136375,Range
1764185895.993570,0.172853,Range
1764185895.993593,0.172615,Range
1764185895.998440,0.110626,Range
1764185895.998446,0.100851,Value
1764185895.998451,0.085831,Value
1764185895.998488,0.111103,Range
1764185895.998495,0.103951,Value
1764185896.003552,0.215530,Range
1764185896.003565,0.211477,Range
1764185896.003576,0.212431,Range
1764185896.003582,0.206232,Value
1764185896.003586,0.205278,Value
1764185896.008450,0.105858,Range
1764185896.008469,0.108480,Range
1764185896.008487,0.104427,Range
1764185896.008492,0.096798,Value
1764185896.008497,0.082731,Value
1764185896.013452,0.107288,Range
1764185896.013481,0.116587,Range
1764185896.013518,0.125647,Range
1764185896.013523,0.121832,Value
1764185896.013526,0.117064,Value
1764185896.018473,0.093699,Range
1764185896.018482,0.095606,Value
1764185896.018486,0.085831,Value
1764185896.018490,0.080109,Value
1764185896.018495,0.070572,Value
1764185896.023507,0.102520,Range
1764185896.023517,0.092745,Value
1764185896.023520,0.083447,Value
1764185896.023534,0.078917,Range
1764185896.023538,0.070810,Value
1764185896.028495,0.089407,Value
1764185896.028531,0.107765,Range
1764185896.028536,0.094175,Value
1764185896.028657,0.188351,Range
1764185896.028701,0.214577,Range
1764185896.033489,0.063896,Value
1764185896.033547,0.093222,Range
1764185896.033552,0.093222,Value
1764185896.033557,0.079632,Value
1764185896.033562,0.079632,Value
1764185896.038673,0.233889,Range
1764185896.038698,0.236511,Range
1764185896.038705,0.226736,Value
1764185896.038709,0.216961,Value
1764185896.038715,0.195742,Range
1764185896.043555,0.102997,Value
1764185896.043580,0.095844,Range
1764185896.043595,0.088930,Range
1764185896.043614,0.089169,Range
1764185896.043671,0.121117,Range
1764185896.048520,0.061274,Value
1764185896.048558,0.084400,Range
1764185896.048564,0.073910,Value
1764185896.048583,0.080347,Range
1764185896.048587,0.072002,Value
1764185896.053564,0.087976,Value
1764185896.053587,0.091076,Range
1764185896.053610,0.092745,Range
1764185896.053631,0.085115,Range
1764185896.053665,0.107050,Range
1764185896.058578,0.079393,Value
1764185896.058586,0.075340,Value
1764185896.058614,0.088453,Range
1764185896.058642,0.100136,Range
1764185896.058670,0.100851,Range
1764185896.063558,0.051260,Value
1764185896.063565,0.039339,Value
1764185896.063615,0.079393,Range
1764185896.063620,0.076532,Value
1764185896.063645,0.091553,Range
1764185896.068598,0.063181,Range
1764185896.068618,0.075340,Range
1764185896.068640,0.079870,Range
1764185896.068646,0.080585,Value
1764185896.068650,0.065327,Value
1764185896.073704,0.163078,Range
1764185896.073719,0.164747,Range
1764185896.073723,0.155926,Value
1764185896.073728,0.155210,Range
1764185896.073733,0.144243,Value
1764185896.078602,0.060081,Value
1764185896.078636,0.078440,Range
1764185896.078641,0.077963,Value
1764185896.078667,0.082970,Range
1764185896.078688,0.089645,Range
1764185896.083617,0.054598,Value
1764185896.083622,0.040054,Value
1764185896.083627,0.039816,Value
1764185896.083632,0.029325,Value
1764185896.083637,0.026226,Value
1764185896.088625,0.063181,Value
1764185896.088630,0.061274,Value
1764185896.088657,0.071049,Range
1764185896.088662,0.061750,Value
1764185896.088701,0.080109,Range
1764185896.093759,0.180244,Range
1764185896.093784,0.185490,Range
1764185896.093816,0.187397,Range
1764185896.093848,0.204563,Range
1764185896.093854,0.198126,Value
1764185896.098747,0.148296,Range
1764185896.098816,0.203848,Range
1764185896.098821,0.193119,Value
1764185896.098825,0.180960,Value
1764185896.098847,0.171423,Range
1764185896.103678,0.083447,Value
1764185896.103685,0.083447,Value
1764185896.103765,0.133753,Range
1764185896.103771,0.123978,Value
1764185896.103793,0.119209,Range
1764185896.108700,0.079632,Value
1764185896.108718,0.070333,Range
1764185896.108746,0.081301,Range
1764185896.108752,0.080824,Value
1764185896.108828,0.135183,Range
1764185896.113723,0.089407,Value
1764185896.113779,0.118256,Range
1764185896.113894,0.217199,Range
1764185896.113901,0.216484,Value
1764185896.113929,0.212908,Range
1764185896.118704,0.065088,Value
1764185896.118722,0.061750,Range
1764185896.118754,0.077963,Range
1764185896.118759,0.077724,Value
1764185896.118840,0.141621,Range
1764185896.123757,0.104189,Range
1764185896.123778,0.105381,Range
1764185896.123814,0.116110,Range
1764185896.123849,0.142813,Range
1764185896.123880,0.156403,Range
1764185896.128743,0.083447,Range
1764185896.128836,0.151873,Range
1764185896.128914,0.202417,Range
1764185896.128919,0.200510,Value
1764185896.128944,0.207663,Range
1764185896.133768,0.093699,Range
1764185896.133788,0.090361,Range
1764185896.133794,0.082493,Value
1764185896.133841,0.098228,Range
1764185896.133845,0.099182,Value
1764185896.138761,0.083447,Value
1764185896.138839,0.143051,Range
1764185896.138845,0.135899,Value
1764185896.138866,0.133991,Range
1764185896.138882,0.124693,Range
1764185896.143796,0.094414,Value
1764185896.143804,0.077248,Range
1764185896.143817,0.057697,Range
1764185896.143836,0.055790,Range
1764185896.143840,0.049829,Value
1764185896.148779,0.061274,Value
1764185896.148830,0.094414,Range
1764185896.148835,0.090122,Value
1764185896.148859,0.102520,Range
1764185896.148865,0.089407,Value
1764185896.153808,0.083685,Range
1764185896.153882,0.134945,Range
1764185896.153888,0.130653,Value
1764185896.153893,0.116825,Value
1764185896.153930,0.138521,Range
1764185896.158823,0.092030,Value
1764185896.158863,0.109434,Range
1764185896.158868,0.097990,Value
1764185896.158925,0.141382,Range
1764185896.158937,0.119686,Range
1764185896.163807,0.063419,Value
1764185896.163811,0.055552,Value
1764185896.163815,0.053883,Value
1764185896.163854,0.074863,Range
1764185896.163887,0.084400,Range
1764185896.168840,0.082731,Value
1764185896.168845,0.073195,Value
1764185896.168849,0.066280,Value
1764185896.168943,0.136614,Range
1764185896.168949,0.115395,Range
1764185896.173822,0.055790,Value
1764185896.173828,0.045538,Value
1764185896.173831,0.045061,Value
1764185896.173849,0.042677,Range
1764185896.173855,0.038624,Value
1764185896.178831,0.059605,Value
1764185896.178835,0.056028,Value
1764185896.178889,0.079632,Range
1764185896.178894,0.079632,Value
1764185896.178897,0.071526,Value
1764185896.183882,0.081539,Value
1764185896.183904,0.079393,Range
1764185896.183918,0.079632,Range
1764185896.183933,0.071049,Range
1764185896.183938,0.061750,Value
1764185896.188869,0.059366,Value
1764185896.188876,0.058174,Value
1764185896.188881,0.057697,Value
1764185896.188924,0.084400,Range
1764185896.188943,0.081539,Range
1764185896.193911,0.090361,Value
1764185896.193916,0.082731,Value
1764185896.193920,0.066757,Value
1764185896.193936,0.058889,Range
1764185896.193954,0.049353,Range
1764185896.198980,0.138044,Range
1764185896.198988,0.139475,Value
1764185896.199027,0.159025,Range
1764185896.199034,0.137091,Range
1764185896.199038,0.135899,Value
1764185896.203899,0.064373,Value
1764185896.203905,0.056982,Value
1764185896.203986,0.111580,Range
1764185896.203992,0.110388,Value
1764185896.203995,0.100851,Value
1764185896.209004,0.112534,Range
1764185896.209015,0.112772,Value
1764185896.209021,0.098467,Value
1764185896.209046,0.109196,Range
1764185896.209062,0.109434,Range
1764185896.214001,0.110626,Range
1764185896.214053,0.145435,Range
1764185896.214067,0.134706,Range
1764185896.214074,0.129700,Value
1764185896.214078,0.125170,Value
1764185896.219037,0.141144,Range
1764185896.219085,0.177860,Range
1764185896.219090,0.177860,Value
1764185896.219095,0.164747,Value
1764185896.219099,0.160694,Value
1764185896.223981,0.074387,Value
1764185896.224012,0.086308,Range
1764185896.224048,0.106812,Range
1764185896.224081,0.115395,Range
1764185896.224087,0.110865,Value
1764185896.229016,0.091553,Range
1764185896.229110,0.167847,Range
1764185896.229131,0.161648,Range
1764185896.229149,0.163317,Range
1764185896.229155,0.155210,Value
1764185896.233993,0.060320,Value
1764185896.233998,0.057459,Value
1764185896.234002,0.045061,Value
1764185896.234020,0.043631,Range
1764185896.234056,0.067711,Range
1764185896.239024,0.077963,Range
1764185896.239071,0.100136,Range
1764185896.239076,0.091076,Value
1764185896.239079,0.087738,Value
1764185896.239083,0.078440,Value
1764185896.244056,0.109196,Range
1764185896.244062,0.109673,Value
1764185896.244080,0.103235,Range
1764185896.244085,0.104666,Value
1764185896.244088,0.090122,Value
1764185896.249014,0.057697,Value
1764185896.249050,0.068665,Range
1764185896.249171,0.179291,Range
1764185896.249177,0.182152,Value
1764185896.249180,0.170469,Value
1764185896.254062,0.086308,Value
1764185896.254067,0.070333,Value
1764185896.254100,0.080347,Range
1764185896.254106,0.061512,Range
1764185896.254111,0.054598,Value
1764185896.259032,0.047207,Value
1764185896.259108,0.115156,Range
1764185896.259114,0.103712,Value
1764185896.259131,0.110626,Range
1764185896.259135,0.106812,Value
1764185896.264089,0.086069,Value
1764185896.264095,0.071287,Value
1764185896.264124,0.091314,Range
1764185896.264228,0.171423,Range
1764185896.264255,0.171900,Range
1764185896.269071,0.045776,Value
1764185896.269081,0.049353,Value
1764185896.269098,0.051022,Range
1764185896.269103,0.045776,Value
1764185896.269186,0.120878,Range
1764185896.274106,0.087023,Value
1764185896.274118,0.072002,Range
1764185896.274156,0.088692,Range
1764185896.274169,0.090122,Range
1764185896.274215,0.113010,Range
1764185896.279105,0.059843,Value
1764185896.279110,0.057220,Value
1764185896.279130,0.061989,Range
1764185896.279135,0.052691,Value
1764185896.279140,0.039339,Range
1764185896.284132,0.077724,Value
1764185896.284139,0.058889,Range
1764185896.284145,0.057936,Value
1764185896.284189,0.073910,Range
1764185896.284194,0.068665,Value
1764185896.289160,0.090837,Value
1764185896.289195,0.111580,Range
1764185896.289228,0.133514,Range
1764185896.289267,0.145197,Range
1764185896.289295,0.140905,Range
1764185896.294138,0.059605,Value
1764185896.294142,0.054359,Value
1764185896.294147,0.047207,Value
1764185896.294151,0.035048,Value
1764185896.294155,0.022888,Value
1764185896.299158,0.068426,Value
1764185896.299161,0.059843,Value
1764185896.299220,0.104189,Range
1764185896.299224,0.102758,Value
1764185896.299298,0.144720,Range
1764185896.304158,0.059605,Value
1764185896.304200,0.081062,Range
1764185896.304206,0.073195,Value
1764185896.304241,0.092506,Range
1764185896.304245,0.091314,Value
1764185896.309217,0.096321,Value
1764185896.309284,0.142813,Range
1764185896.309291,0.128984,Range
1764185896.309323,0.130653,Range
1764185896.309335,0.122786,Range
1764185896.314220,0.082493,Value
1764185896.314226,0.080347,Value
1764185896.314230,0.064373,Value
1764185896.314267,0.076294,Range
1764185896.314311,0.098944,Range
1764185896.319249,0.093699,Range
1764185896.319256,0.080585,Value
1764185896.319274,0.086069,Range
1764185896.319298,0.085592,Range
1764185896.319302,0.075340,Value
1764185896.324228,0.062704,Value
1764185896.324235,0.044346,Range
1764185896.324240,0.037909,Value
1764185896.324244,0.036478,Value
1764185896.324249,0.026703,Value
1764185896.329256,0.074148,Range
1764185896.329262,0.068426,Value
1764185896.329268,0.068426,Value
1764185896.329271,0.067949,Value
1764185896.329319,0.088453,Range
1764185896.334272,0.073671,Range
1764185896.334309,0.098467,Range
1764185896.334314,0.089884,Value
1764185896.334318,0.073195,Range
1764185896.334323,0.067711,Value
1764185896.339334,0.131369,Range
1764185896.339381,0.158548,Range
1764185896.339385,0.144243,Value
1764185896.339509,0.240326,Range
1764185896.339514,0.226736,Value
1764185896.344287,0.070810,Range
1764185896.344292,0.066519,Value
1764185896.344297,0.066757,Value
1764185896.344327,0.079393,Range
1764185896.344331,0.075102,Value
1764185896.349318,0.099659,Range
1764185896.349392,0.147820,Range
1764185896.349456,0.195265,Range
1764185896.349523,0.239611,Range
1764185896.349528,0.240803,Value
1764185896.354511,0.274420,Range
1764185896.354521,0.264645,Value
1764185896.354562,0.290394,Range
1764185896.354568,0.284672,Value
1764185896.354572,0.276566,Value
1764185896.359276,0.041485,Value
1764185896.359323,0.074148,Range
1764185896.359339,0.067949,Range
1764185896.359829,0.026226,Value
1764185896.359861,0.036478,Range
1764185896.364290,0.036240,Value
1764185896.364312,0.047445,Range
1764185896.364351,0.066519,Range
1764185896.364854,0.034571,Range
1764185896.364888,0.056744,Range
1764185896.369314,0.047684,Value
1764185896.369349,0.066519,Range
1764185896.369420,0.110626,Range
1764185896.369865,0.041246,Range
1764185896.369884,0.044584,Range
1764185896.374330,0.057220,Range
1764185896.374336,0.043631,Value
1764185896.374340,0.031233,Value
1764185896.374857,0.015736,Value
1764185896.374896,0.043631,Range
1764185896.379295,0.023365,Value
1764185896.379299,0.022888,Value
1764185896.379303,0.012159,Value
1764185896.379893,0.039816,Range
1764185896.379898,0.026703,Value
1764185896.384386,0.081062,Range
1764185896.384392,0.078201,Value
1764185896.384397,0.070572,Value
1764185896.384892,0.027180,Value
1764185896.384910,0.022888,Range
1764185896.389368,0.049353,Range
1764185896.389373,0.050068,Value
1764185896.389412,0.064850,Range
1764185896.389915,0.029802,Range
1764185896.389921,0.027418,Value
1764185896.394362,0.043392,Value
1764185896.394373,0.030756,Range
1764185896.394385,0.026941,Range
1764185896.394903,0.022650,Value
1764185896.394917,0.019073,Range
1764185896.399347,0.021458,Value
1764185896.399353,0.022173,Value
1764185896.399356,0.015020,Value
1764185896.399912,0.017166,Value
1764185896.399915,0.007391,Value
1764185896.404372,0.027418,Value
1764185896.404483,0.128269,Range
1764185896.404490,0.123501,Value
1764185896.404958,0.036716,Range
1764185896.404964,0.024080,Value
1764185896.409401,0.045061,Value
1764185896.409408,0.032902,Range
1764185896.409415,0.019789,Range
1764185896.410003,0.074387,Range
1764185896.410020,0.078440,Range
1764185896.414413,0.041246,Value
1764185896.414418,0.041962,Value
1764185896.414464,0.057936,Range
1764185896.414964,0.030041,Range
1764185896.414997,0.046015,Range
1764185896.419396,0.023365,Value
1764185896.419401,0.014782,Value
1764185896.419405,0.014305,Value
1764185896.419950,0.021219,Value
1764185896.419954,0.008345,Value
1764185896.424489,0.086784,Range
1764185896.424575,0.142813,Range
1764185896.424582,0.128746,Range
1764185896.424951,0.012636,Value
1764185896.424956,0.010014,Value
1764185896.429429,0.036001,Value
1764185896.429485,0.071287,Range
1764185896.429490,0.066519,Value
1764185896.430023,0.055075,Range
1764185896.430029,0.044584,Range
1764185896.434440,0.035763,Value
1764185896.434445,0.024319,Value
1764185896.434449,0.013590,Value
1764185896.435037,0.048876,Range
1764185896.435069,0.060797,Range
