Timestamp,LatencyMs,Type,PTreeReleased,PTreeAllocated
1764630582.735112,0.059843,Range,10551552,12356448
1764630582.735168,0.111103,Range,10551552,12356448
1764630582.744917,0.023365,Range,10552224,12361536
1764630582.745073,0.017405,Value,10552224,12361536
1764630582.745078,0.018597,Value,10552224,12361536
1764630582.745239,0.176191,Range,10552224,12361536
1764630582.745258,0.190496,Range,10552224,12361536
1764630582.754888,0.033379,Range,10552224,12362016
1764630582.755087,0.018597,Value,10552224,12362016
1764630582.755178,0.103951,Range,10552224,12362016
1764630582.755203,0.125408,Range,10552224,12362016
1764630582.755209,0.128746,Value,10552224,12362016
1764630582.764863,0.006437,Value,10552224,12362304
1764630582.765097,0.017166,Value,10552224,12362304
1764630582.765102,0.018835,Value,10552224,12362304
1764630582.765108,0.022650,Value,10552224,12362304
1764630582.765115,0.024796,Value,10552224,12362304
1764630582.774970,0.031948,Range,10552320,12366624
1764630582.775200,0.108004,Range,10552320,12366624
1764630582.775208,0.112057,Range,10552320,12366624
1764630582.775215,0.115156,Value,10552320,12366624
1764630582.775248,0.143766,Range,10552320,12366624
1764630582.784934,0.016451,Value,10552320,12366912
1764630582.785126,0.025749,Value,10552320,12366912
1764630582.785131,0.025272,Value,10552320,12366912
1764630582.785185,0.071526,Range,10552320,12366912
1764630582.785192,0.072002,Value,10552320,12366912
1764630582.794987,0.013590,Value,10552512,12369408
1764630582.795203,0.090599,Range,10552512,12369408
1764630582.795213,0.092268,Range,10552512,12369408
1764630582.795242,0.114202,Range,10552512,12369408
1764630582.795250,0.115156,Range,10552512,12369408
1764630582.805048,0.046492,Range,10552704,12373920
1764630582.805174,0.049591,Range,10552704,12373920
1764630582.805182,0.053644,Value,10552704,12373920
1764630582.805187,0.054836,Value,10552704,12373920
1764630582.805254,0.116825,Range,10552704,12373920
1764630582.815099,0.106573,Range,10552704,12375072
1764630582.815180,0.044584,Range,10552704,12375072
1764630582.815190,0.046968,Value,10552704,12375072
1764630582.815197,0.047684,Value,10552704,12375072
1764630582.815217,0.060797,Range,10552704,12375072
1764630582.825058,0.074387,Range,10552704,12376320
1764630582.825169,0.022888,Value,10552704,12376320
1764630582.825176,0.021219,Value,10552704,12376320
1764630582.825193,0.034332,Range,10552704,12376320
1764630582.825200,0.036955,Value,10552704,12376320
1764630582.835101,0.013351,Value,10552992,12381984
1764630582.835263,0.106096,Range,10552992,12381984
1764630582.835271,0.107050,Value,10552992,12381984
1764630582.835293,0.124693,Range,10552992,12381984
1764630582.835298,0.126600,Value,10552992,12381984
1764630582.845186,0.100136,Range,10553952,12386496
1764630582.845237,0.041723,Value,10553952,12386496
1764630582.845243,0.042915,Value,10553952,12386496
1764630582.845248,0.045776,Value,10553952,12386496
1764630582.845254,0.049114,Value,10553952,12386496
1764630582.855095,0.008106,Value,10555488,12390816
1764630582.855245,0.038624,Range,10555488,12390816
1764630582.855288,0.076532,Range,10555488,12390816
1764630582.855294,0.080824,Value,10555488,12390816
1764630582.855372,0.154734,Range,10555488,12390816
1764630582.865093,0.010490,Value,10556160,12393696
1764630582.865297,0.065804,Range,10556160,12393696
1764630582.865359,0.121832,Range,10556160,12393696
1764630582.865365,0.125170,Value,10556160,12393696
1764630582.865381,0.136614,Range,10556160,12393696
1764630582.875136,0.023365,Range,10558560,12397248
1764630582.875278,0.033617,Range,10558560,12397248
1764630582.875286,0.037670,Value,10558560,12397248
1764630582.875290,0.038147,Value,10558560,12397248
1764630582.875347,0.090361,Range,10558560,12397248
1764630582.885106,0.007868,Value,10558848,12399936
1764630582.885271,0.014305,Value,10558848,12399936
1764630582.885278,0.017881,Value,10558848,12399936
1764630582.885283,0.020981,Value,10558848,12399936
1764630582.885288,0.022888,Value,10558848,12399936
1764630582.895189,0.008345,Value,10560288,12405792
1764630582.895613,0.071764,Range,10560288,12405792
1764630582.895620,0.073195,Value,10560288,12405792
1764630582.895701,0.148535,Range,10560288,12405792
1764630582.895707,0.150204,Value,10560288,12405792
1764630582.905329,0.153542,Range,10561152,12411456
1764630582.905623,0.072002,Range,10561152,12411456
1764630582.905630,0.075817,Value,10561152,12411456
1764630582.905646,0.085592,Range,10561152,12411456
1764630582.905652,0.088930,Value,10561152,12411456
1764630582.915120,0.006676,Value,10561152,12412032
