Timestamp,LatencyMs,Type
1764186138.343670,0.018835,Range
1764186138.343674,0.020027,Value
1764186138.343676,0.020266,Value
1764186138.343694,0.035524,Range
1764186138.343704,0.042200,Range
1764186138.348691,0.028849,Range
1764186138.348696,0.030279,Value
1764186138.348700,0.030756,Range
1764186138.348705,0.033379,Range
1764186138.348711,0.036478,Range
1764186138.353712,0.030279,Range
1764186138.353719,0.031471,Value
1764186138.353740,0.048161,Range
1764186138.353747,0.051975,Range
1764186138.353750,0.051737,Value
1764186138.358708,0.019789,Value
1764186138.358712,0.019312,Value
1764186138.358720,0.024796,Range
1764186138.358731,0.031948,Range
1764186138.358734,0.032902,Value
1764186138.363714,0.016451,Value
1764186138.363725,0.022411,Range
1764186138.363731,0.025272,Range
1764186138.363739,0.031233,Range
1764186138.363747,0.035524,Range
1764186138.368726,0.018597,Value
1764186138.368731,0.018835,Value
1764186138.368742,0.027657,Range
1764186138.368759,0.041485,Range
1764186138.368763,0.042915,Value
1764186138.373735,0.016212,Value
1764186138.373749,0.026703,Range
1764186138.373752,0.027180,Value
1764186138.373765,0.037909,Range
1764186138.373774,0.044346,Range
1764186138.378742,0.012875,Value
1764186138.378745,0.012636,Value
1764186138.378747,0.013351,Value
1764186138.378749,0.013113,Value
1764186138.378751,0.012875,Value
1764186138.383776,0.037193,Range
1764186138.383786,0.042677,Range
1764186138.383793,0.046730,Range
1764186138.383802,0.053406,Range
1764186138.383806,0.055075,Value
1764186138.388783,0.036001,Range
1764186138.388788,0.037193,Value
1764186138.388799,0.044584,Range
1764186138.388802,0.045776,Value
1764186138.388804,0.046492,Value
1764186138.393776,0.016928,Range
1764186138.393791,0.027895,Range
1764186138.393794,0.028849,Value
1764186138.393797,0.028849,Value
1764186138.393802,0.031471,Range
1764186138.398783,0.012398,Value
1764186138.398785,0.011683,Value
1764186138.398787,0.011683,Value
1764186138.398806,0.028133,Value
1764186138.398808,0.028610,Value
1764186138.403797,0.016928,Value
1764186138.403810,0.025272,Range
1764186138.403821,0.032902,Range
1764186138.403841,0.050068,Range
1764186138.403848,0.053883,Range
1764186138.408819,0.027418,Range
1764186138.408828,0.033617,Range
1764186138.408832,0.035286,Value
1764186138.408834,0.035286,Value
1764186138.408836,0.035286,Value
1764186138.413823,0.019550,Range
1764186138.413828,0.022411,Value
1764186138.413839,0.029564,Range
1764186138.413841,0.029802,Value
1764186138.413844,0.030279,Value
1764186138.418843,0.029087,Range
1764186138.418847,0.030279,Value
1764186138.418867,0.047207,Range
1764186138.418870,0.048637,Value
1764186138.418873,0.047445,Value
1764186138.423838,0.013828,Value
1764186138.423846,0.018358,Range
1764186138.423853,0.021458,Range
1764186138.423856,0.022650,Value
1764186138.423858,0.023127,Value
1764186138.428847,0.014067,Value
1764186138.428862,0.025272,Range
1764186138.428865,0.025749,Value
1764186138.428876,0.033855,Range
1764186138.428879,0.035286,Value
1764186138.433900,0.041485,Range
1764186138.433910,0.044107,Value
1764186138.433939,0.066996,Range
1764186138.433943,0.068426,Value
1764186138.433945,0.067949,Value
1764186138.438878,0.015020,Value
1764186138.438880,0.014544,Value
1764186138.438892,0.022888,Range
1764186138.438896,0.023842,Value
1764186138.438898,0.023603,Value
1764186138.443895,0.020504,Range
1764186138.443901,0.022888,Range
1764186138.443922,0.040770,Range
1764186138.443926,0.041962,Value
1764186138.443928,0.042200,Value
1764186138.448898,0.015736,Value
1764186138.448901,0.016212,Value
1764186138.448906,0.018597,Value
1764186138.448915,0.024080,Range
1764186138.448922,0.027895,Range
1764186138.453916,0.020742,Range
1764186138.453920,0.021458,Value
1764186138.453942,0.039816,Range
1764186138.453945,0.041723,Value
1764186138.453948,0.042677,Value
1764186138.458917,0.013113,Value
1764186138.458919,0.012159,Value
1764186138.458921,0.012398,Value
1764186138.458923,0.012875,Value
1764186138.458933,0.019550,Range
1764186138.463930,0.016212,Value
1764186138.463933,0.016451,Value
1764186138.463953,0.033617,Range
1764186138.463962,0.040054,Range
1764186138.463965,0.040531,Value
1764186138.468976,0.053167,Range
1764186138.468980,0.054836,Value
1764186138.468982,0.055075,Value
1764186138.468989,0.057697,Range
1764186138.469008,0.071764,Range
1764186138.473949,0.016451,Range
1764186138.473976,0.039577,Range
1764186138.473981,0.041723,Value
1764186138.473989,0.046968,Range
1764186138.473992,0.047207,Value
1764186138.478963,0.021219,Range
1764186138.478967,0.022411,Value
1764186138.478969,0.022411,Value
1764186138.478985,0.035763,Range
1764186138.478994,0.041962,Range
1764186138.483965,0.013351,Value
1764186138.483993,0.037432,Range
1764186138.484007,0.048399,Range
1764186138.484009,0.049353,Value
1764186138.484011,0.049353,Value
1764186138.488981,0.017166,Range
1764186138.488992,0.024557,Range
1764186138.488997,0.027418,Value
1764186138.489013,0.039577,Range
1764186138.489029,0.053167,Range
1764186138.493992,0.015020,Value
1764186138.493995,0.013828,Value
1764186138.493998,0.014067,Value
1764186138.494000,0.014782,Value
1764186138.494009,0.020266,Range
1764186138.499003,0.015974,Value
1764186138.499022,0.030994,Range
1764186138.499045,0.050545,Range
1764186138.499058,0.061035,Range
1764186138.499062,0.061989,Value
1764186138.504016,0.016689,Range
1764186138.504021,0.018835,Value
1764186138.504024,0.019312,Value
1764186138.504026,0.020266,Value
1764186138.504030,0.020981,Range
1764186138.509033,0.023127,Range
1764186138.509038,0.025034,Value
1764186138.509048,0.032425,Range
1764186138.509052,0.033140,Value
1764186138.509054,0.034094,Value
1764186138.514056,0.034332,Range
1764186138.514060,0.035524,Value
1764186138.514071,0.043154,Range
1764186138.514083,0.052929,Range
1764186138.514099,0.066519,Range
1764186138.519061,0.027657,Range
1764186138.519067,0.028133,Value
1764186138.519074,0.031948,Range
1764186138.519078,0.033617,Range
1764186138.519089,0.041246,Range
1764186138.524059,0.016451,Value
1764186138.524062,0.016212,Value
1764186138.524067,0.017881,Range
1764186138.524073,0.021696,Value
1764186138.524084,0.030279,Range
1764186138.529073,0.022173,Value
1764186138.529087,0.031233,Range
1764186138.529090,0.031948,Value
1764186138.529101,0.039577,Range
1764186138.529107,0.039816,Range
1764186138.534092,0.023603,Value
1764186138.534117,0.040054,Range
1764186138.534122,0.040531,Value
1764186138.534125,0.040531,Value
1764186138.534128,0.041008,Value
1764186138.539090,0.015259,Value
1764186138.539100,0.020504,Range
1764186138.539103,0.019789,Value
1764186138.539108,0.022173,Range
1764186138.539110,0.023127,Value
1764186138.544101,0.015020,Value
1764186138.544138,0.047445,Range
1764186138.544155,0.061989,Range
1764186138.544163,0.066519,Range
1764186138.544165,0.067472,Value
1764186138.549121,0.024319,Range
1764186138.549125,0.025511,Value
1764186138.549128,0.025988,Value
1764186138.549130,0.025749,Value
1764186138.549133,0.025749,Value
1764186138.554148,0.029087,Value
1764186138.554165,0.035524,Range
1764186138.554169,0.034809,Value
1764186138.554177,0.038862,Range
1764186138.554192,0.050306,Range
1764186138.559191,0.061035,Range
1764186138.559209,0.070572,Range
1764186138.559215,0.073671,Value
1764186138.559219,0.071764,Value
1764186138.559233,0.081778,Range
1764186138.564166,0.023603,Range
1764186138.564179,0.032902,Range
1764186138.564183,0.034094,Value
1764186138.564190,0.036716,Range
1764186138.564198,0.042200,Range
1764186138.569169,0.015736,Value
1764186138.569182,0.023842,Range
1764186138.569185,0.024796,Value
1764186138.569193,0.029564,Range
1764186138.569196,0.030756,Value
1764186138.574186,0.018597,Value
1764186138.574195,0.021935,Range
1764186138.574202,0.025988,Range
1764186138.574211,0.031710,Range
1764186138.574227,0.044823,Range
1764186138.579207,0.025511,Value
1764186138.579228,0.038624,Range
1764186138.579237,0.043869,Range
1764186138.579242,0.044823,Range
1764186138.579246,0.045300,Range
1764186138.584227,0.029325,Range
1764186138.584233,0.030518,Value
1764186138.584236,0.030279,Value
1764186138.584253,0.043154,Range
1764186138.584256,0.044107,Value
1764186138.589223,0.019789,Value
1764186138.589227,0.018597,Value
1764186138.589229,0.018120,Value
1764186138.589245,0.030279,Range
1764186138.589249,0.030279,Value
1764186138.594249,0.032663,Range
1764186138.594270,0.049353,Range
1764186138.594275,0.052214,Value
1764186138.594278,0.052929,Value
1764186138.594281,0.053167,Value
1764186138.599241,0.015974,Value
1764186138.599244,0.014782,Value
1764186138.599246,0.014782,Value
1764186138.599250,0.015974,Range
1764186138.599253,0.016451,Value
1764186138.604255,0.015736,Value
1764186138.604258,0.015020,Value
1764186138.604285,0.038385,Range
1764186138.604288,0.039339,Value
1764186138.604291,0.040293,Value
1764186138.609263,0.015974,Value
1764186138.609271,0.020504,Value
1764186138.609281,0.027418,Range
1764186138.609285,0.027657,Value
1764186138.609287,0.027657,Value
1764186138.614310,0.047922,Range
1764186138.614328,0.061989,Range
1764186138.614335,0.066280,Range
1764186138.614351,0.077724,Range
1764186138.614362,0.086308,Range
1764186138.619290,0.015974,Value
1764186138.619293,0.016212,Value
1764186138.619308,0.028133,Range
1764186138.619311,0.028849,Value
1764186138.619317,0.031710,Range
1764186138.624297,0.013351,Value
1764186138.624300,0.013351,Value
1764186138.624303,0.014067,Value
1764186138.624316,0.023842,Range
1764186138.624320,0.025272,Value
1764186138.629328,0.033617,Range
1764186138.629333,0.034809,Value
1764186138.629336,0.034809,Value
1764186138.629349,0.045061,Range
1764186138.629385,0.078678,Range
1764186138.634328,0.022411,Range
1764186138.634335,0.024557,Value
1764186138.634338,0.024796,Value
1764186138.634341,0.025272,Value
1764186138.634350,0.030994,Range
1764186138.639333,0.018358,Value
1764186138.639355,0.035286,Range
1764186138.639366,0.043392,Range
1764186138.639370,0.044584,Value
1764186138.639373,0.044823,Value
1764186138.644354,0.020981,Range
1764186138.644358,0.021696,Range
1764186138.644371,0.031471,Range
1764186138.644374,0.032663,Value
1764186138.644387,0.042677,Range
1764186138.649382,0.039816,Range
1764186138.649391,0.042915,Value
1764186138.649404,0.051022,Range
1764186138.649408,0.051260,Value
1764186138.649415,0.054121,Range
1764186138.654381,0.021935,Value
1764186138.654386,0.021458,Value
1764186138.654388,0.022411,Value
1764186138.654412,0.041008,Range
1764186138.654417,0.043869,Value
1764186138.659412,0.043631,Range
1764186138.659425,0.051975,Range
1764186138.659429,0.053167,Range
1764186138.659432,0.054121,Value
1764186138.659441,0.059366,Range
1764186138.664407,0.022173,Range
1764186138.664422,0.033140,Range
1764186138.664427,0.035048,Value
1764186138.664428,0.034571,Value
1764186138.664433,0.036240,Value
1764186138.669411,0.017405,Range
1764186138.669415,0.018835,Value
1764186138.669418,0.019073,Value
1764186138.669428,0.025988,Range
1764186138.669432,0.027418,Value
1764186138.674417,0.013351,Value
1764186138.674419,0.012636,Value
1764186138.674421,0.012875,Value
1764186138.674425,0.014067,Range
1764186138.674443,0.028610,Range
1764186138.679432,0.017881,Value
1764186138.679441,0.023127,Range
1764186138.679474,0.053406,Range
1764186138.679522,0.097513,Range
1764186138.679534,0.106335,Range
1764186138.684442,0.018597,Range
1764186138.684449,0.021935,Range
1764186138.684462,0.032425,Range
1764186138.684469,0.036240,Range
1764186138.684472,0.037432,Value
1764186138.689446,0.014067,Value
1764186138.689457,0.020504,Range
1764186138.689476,0.037193,Range
1764186138.689479,0.038385,Value
1764186138.689490,0.046492,Range
1764186138.694477,0.032902,Range
1764186138.694481,0.034332,Value
1764186138.694487,0.037670,Range
1764186138.694489,0.038624,Value
1764186138.694492,0.038862,Value
1764186138.699483,0.029564,Range
1764186138.699487,0.030518,Value
1764186138.699494,0.034571,Range
1764186138.699515,0.053167,Range
1764186138.699532,0.066757,Range
1764186138.704476,0.012875,Value
1764186138.704480,0.015259,Value
1764186138.704491,0.022888,Range
1764186138.704494,0.023842,Value
1764186138.704501,0.028610,Range
1764186138.709508,0.034332,Range
1764186138.709513,0.035286,Value
1764186138.709527,0.045776,Range
1764186138.709530,0.046492,Value
1764186138.709532,0.046968,Value
1764186138.714498,0.015259,Value
1764186138.714500,0.014782,Value
1764186138.714510,0.021935,Range
1764186138.714514,0.023127,Value
1764186138.714523,0.030279,Range
1764186138.719512,0.016689,Value
1764186138.719530,0.030518,Range
1764186138.719546,0.043392,Range
1764186138.719556,0.051022,Range
1764186138.719568,0.060320,Range
1764186138.724537,0.016451,Value
1764186138.724546,0.020981,Range
1764186138.724550,0.022173,Value
1764186138.724560,0.028849,Range
1764186138.724563,0.030279,Value
1764186138.729527,0.012636,Value
1764186138.729531,0.014067,Value
1764186138.729534,0.013828,Value
1764186138.729536,0.014544,Value
1764186138.729539,0.015020,Value
1764186138.734545,0.016928,Value
1764186138.734560,0.027180,Range
1764186138.734564,0.027180,Value
1764186138.734571,0.031948,Range
1764186138.734574,0.033140,Value
1764186138.739574,0.034094,Range
1764186138.739579,0.036001,Value
1764186138.739586,0.039816,Range
1764186138.739591,0.041485,Range
1764186138.739594,0.041485,Value
1764186138.744572,0.019550,Range
1764186138.744578,0.021219,Value
1764186138.744581,0.021935,Value
1764186138.744583,0.021935,Value
1764186138.744585,0.021935,Value
1764186138.749578,0.014782,Value
1764186138.749590,0.023603,Range
1764186138.749601,0.031471,Range
1764186138.749622,0.049829,Range
1764186138.749625,0.051022,Value
1764186138.754596,0.022650,Range
1764186138.754608,0.030756,Range
1764186138.754613,0.032663,Value
1764186138.754616,0.033140,Value
1764186138.754619,0.033617,Value
1764186138.759609,0.023127,Value
1764186138.759638,0.048637,Range
1764186138.759652,0.058413,Range
1764186138.759663,0.067234,Range
1764186138.759667,0.063896,Value
1764186138.764640,0.040770,Range
1764186138.764652,0.048637,Range
1764186138.764656,0.049829,Value
1764186138.764659,0.050545,Value
1764186138.764662,0.051498,Range
1764186138.769641,0.034094,Range
1764186138.769660,0.049114,Range
1764186138.769674,0.060558,Range
1764186138.769677,0.061750,Value
1764186138.769686,0.067234,Range
1764186138.774639,0.019073,Range
1764186138.774643,0.019073,Value
1764186138.774646,0.020027,Value
1764186138.774657,0.028849,Range
1764186138.774670,0.038385,Range
1764186138.779642,0.013113,Value
1764186138.779664,0.030756,Range
1764186138.779670,0.033855,Value
1764186138.779672,0.034571,Value
1764186138.779674,0.035048,Value
1764186138.784664,0.020981,Range
1764186138.784671,0.025272,Range
1764186138.784674,0.025272,Value
1764186138.784686,0.035048,Range
1764186138.784703,0.049353,Range
1764186138.789700,0.045776,Range
1764186138.789721,0.064135,Range
1764186138.789725,0.065088,Value
1764186138.789727,0.064850,Value
1764186138.789730,0.065088,Value
1764186138.794696,0.027895,Range
1764186138.794700,0.029087,Value
1764186138.794716,0.041008,Range
1764186138.794721,0.044346,Value
1764186138.794724,0.045300,Value
1764186138.799692,0.016212,Value
1764186138.799706,0.025988,Range
1764186138.799720,0.037193,Range
1764186138.799737,0.051975,Range
1764186138.799746,0.057936,Range
1764186138.804720,0.030756,Range
1764186138.804728,0.035763,Range
1764186138.804731,0.036478,Value
1764186138.804772,0.074148,Range
1764186138.804775,0.075340,Value
1764186138.809718,0.021935,Range
1764186138.809722,0.022888,Value
1764186138.809725,0.023127,Value
1764186138.809737,0.032663,Range
1764186138.809770,0.062704,Range
1764186138.814724,0.015974,Value
1764186138.814727,0.016689,Value
1764186138.814730,0.016689,Value
1764186138.814744,0.027895,Range
1764186138.814749,0.029564,Range
1764186138.819729,0.014544,Value
1764186138.819732,0.014305,Value
1764186138.819753,0.032902,Range
1764186138.819757,0.033855,Value
1764186138.819760,0.034571,Value
1764186138.824743,0.016212,Value
1764186138.824754,0.022888,Range
1764186138.824762,0.027418,Range
1764186138.824765,0.028849,Value
1764186138.824771,0.032425,Range
1764186138.829750,0.015020,Value
1764186138.829766,0.027418,Range
1764186138.829772,0.030518,Value
1764186138.829774,0.030518,Value
1764186138.829783,0.036478,Range
1764186138.834764,0.015497,Value
1764186138.834778,0.025034,Range
1764186138.834787,0.030756,Range
1764186138.834815,0.056267,Range
1764186138.834819,0.057936,Value
1764186138.839788,0.028372,Range
1764186138.839796,0.032902,Range
1764186138.839807,0.041008,Range
1764186138.839810,0.041723,Value
1764186138.839813,0.041962,Value
1764186138.844794,0.022650,Range
1764186138.844799,0.024319,Value
1764186138.844802,0.025988,Value
1764186138.844814,0.034571,Range
1764186138.844823,0.041723,Range
1764186138.849805,0.023127,Range
1764186138.849814,0.028133,Range
1764186138.849822,0.033140,Range
1764186138.849829,0.037432,Range
1764186138.849835,0.040770,Range
1764186138.854841,0.025511,Range
1764186138.854847,0.026703,Value
1764186138.854863,0.038624,Range
1764186138.854870,0.043154,Range
1764186138.854873,0.044584,Value
1764186138.859838,0.015497,Value
1764186138.859857,0.030518,Range
1764186138.859861,0.032187,Value
1764186138.859867,0.035286,Range
1764186138.859875,0.040531,Range
1764186138.864851,0.018597,Range
1764186138.864856,0.020027,Range
1764186138.864859,0.021219,Value
1764186138.864865,0.023842,Range
1764186138.864871,0.027180,Range
1764186138.869859,0.015259,Value
1764186138.869864,0.018358,Value
1764186138.869867,0.018120,Value
1764186138.869877,0.025511,Range
1764186138.869886,0.030994,Range
1764186138.874868,0.013351,Value
1764186138.874871,0.013351,Value
1764186138.874896,0.035286,Range
1764186138.874899,0.036955,Value
1764186138.874916,0.051260,Range
1764186138.879895,0.027180,Range
1764186138.879900,0.028372,Value
1764186138.879903,0.028849,Value
1764186138.879905,0.029087,Value
1764186138.879930,0.050783,Range
1764186138.884895,0.014305,Value
1764186138.884898,0.013828,Value
1764186138.884925,0.037432,Range
1764186138.884929,0.039577,Value
1764186138.884938,0.046015,Range
1764186138.889920,0.026226,Range
1764186138.889933,0.036240,Range
1764186138.889942,0.042200,Range
1764186138.889951,0.048876,Range
1764186138.889955,0.050068,Value
1764186138.894920,0.014305,Value
1764186138.894955,0.045061,Range
1764186138.894974,0.061750,Range
1764186138.894989,0.073910,Range
1764186138.894992,0.074625,Value
1764186138.899930,0.015974,Value
1764186138.899933,0.015497,Value
1764186138.899936,0.016451,Value
1764186138.899939,0.016212,Value
1764186138.899959,0.032187,Range
1764186138.904952,0.021458,Value
1764186138.904969,0.030041,Range
1764186138.904973,0.030994,Value
1764186138.904976,0.031233,Value
1764186138.904979,0.031948,Value
1764186138.909961,0.024319,Range
1764186138.910000,0.059366,Range
1764186138.910003,0.060558,Value
1764186138.910014,0.067949,Range
1764186138.910018,0.069618,Value
1764186138.914963,0.015259,Value
1764186138.914981,0.029087,Range
1764186138.914985,0.030279,Value
1764186138.914993,0.035286,Range
1764186138.915011,0.050783,Range
1764186138.919991,0.032902,Range
1764186138.920018,0.055075,Range
1764186138.920022,0.056744,Value
1764186138.920025,0.057220,Value
1764186138.920042,0.071287,Range
1764186138.924982,0.015259,Value
1764186138.924984,0.014782,Value
1764186138.925008,0.035524,Range
1764186138.925014,0.038624,Value
1764186138.925017,0.038862,Value
1764186138.930016,0.028133,Range
1764186138.930052,0.060320,Range
1764186138.930056,0.062704,Value
1764186138.930058,0.062943,Value
1764186138.930066,0.068426,Range
1764186138.935011,0.012875,Value
1764186138.935014,0.013590,Value
1764186138.935024,0.020027,Range
1764186138.935029,0.022650,Value
1764186138.935032,0.024080,Value
1764186138.940025,0.015974,Value
1764186138.940037,0.023127,Range
1764186138.940042,0.025511,Value
1764186138.940044,0.025988,Value
1764186138.940058,0.036478,Range
1764186138.945044,0.021696,Range
1764186138.945048,0.023603,Value
1764186138.945051,0.024319,Value
