Timestamp,LatencyMs,Type,PTreeReleased,PTreeAllocated
1764624570.158427,0.082254,Range,2592,5856
1764624570.158451,0.089645,Value,2592,5856
1764624570.158458,0.089407,Value,2592,5856
1764624570.158466,0.092745,Range,2592,5856
1764624570.158472,0.093699,Value,2592,5856
1764624570.158481,0.051737,Range,2592,5856
1764624570.158488,0.034809,Value,2592,5856
1764624570.158490,0.030279,Value,2592,5856
1764624570.158492,0.024319,Value,2592,5856
1764624570.158495,0.021219,Value,2592,5856
1764624570.168412,0.056267,Value,3072,6624
1764624570.168440,0.066280,Range,3072,6624
1764624570.168445,0.062466,Value,3072,6624
1764624570.168447,0.061274,Value,3072,6624
1764624570.168452,0.060320,Range,3072,6624
1764624570.178387,0.024080,Range,4128,11424
1764624570.178392,0.024557,Value,4128,11424
1764624570.178407,0.036001,Range,4128,11424
1764624570.178412,0.037909,Range,4128,11424
1764624570.178416,0.037909,Range,4128,11424
1764624570.188401,0.028133,Value,4608,15168
1764624570.188410,0.032902,Range,4608,15168
1764624570.188418,0.035524,Range,4608,15168
1764624570.188424,0.033379,Range,4608,15168
1764624570.188431,0.035286,Range,4608,15168
1764624570.198425,0.034809,Range,4896,16896
1764624570.198436,0.036240,Range,4896,16896
1764624570.198440,0.036478,Value,4896,16896
1764624570.198443,0.035763,Value,4896,16896
1764624570.198446,0.035048,Value,4896,16896
1764624570.208422,0.023842,Value,4896,19776
1764624570.208434,0.027895,Range,4896,19776
1764624570.208438,0.028133,Value,4896,19776
1764624570.208444,0.030041,Range,4896,19776
1764624570.208446,0.029087,Value,4896,19776
1764624570.218469,0.055790,Range,4896,20160
1764624570.218480,0.056982,Value,4896,20160
1764624570.218485,0.054121,Value,4896,20160
1764624570.218491,0.055313,Range,4896,20160
1764624570.218494,0.055552,Value,4896,20160
1764624570.228470,0.053883,Range,6624,24960
1764624570.228482,0.061512,Range,6624,24960
1764624570.228487,0.064373,Value,6624,24960
1764624570.228489,0.063419,Value,6624,24960
1764624570.228499,0.069141,Range,6624,24960
1764624570.238480,0.050068,Range,6720,25824
1764624570.238510,0.067234,Range,6720,25824
1764624570.238527,0.077963,Range,6720,25824
1764624570.238536,0.083208,Range,6720,25824
1764624570.238544,0.086784,Range,6720,25824
1764624570.248455,0.020266,Value,6816,26592
1764624570.248459,0.018358,Value,6816,26592
1764624570.248461,0.018597,Value,6816,26592
1764624570.248468,0.022888,Value,6816,26592
1764624570.248479,0.030518,Range,6816,26592
1764624570.258471,0.026703,Value,7392,32544
1764624570.258486,0.036478,Range,7392,32544
1764624570.258496,0.042439,Range,7392,32544
1764624570.258502,0.045776,Range,7392,32544
1764624570.258509,0.046015,Range,7392,32544
1764624570.268472,0.017166,Value,7776,36864
1764624570.268475,0.015259,Value,7776,36864
1764624570.268489,0.025988,Range,7776,36864
1764624570.268494,0.026941,Range,7776,36864
1764624570.268496,0.027657,Value,7776,36864
1764624570.278485,0.019550,Value,8832,43200
1764624570.278487,0.018835,Value,8832,43200
1764624570.278489,0.018597,Value,8832,43200
1764624570.278497,0.022650,Range,8832,43200
1764624570.278502,0.020027,Range,8832,43200
1764624570.288505,0.029325,Range,10464,46848
1764624570.288509,0.030041,Value,10464,46848
1764624570.288516,0.033617,Range,10464,46848
1764624570.288519,0.033140,Value,10464,46848
1764624570.288528,0.038624,Range,10464,46848
1764624570.298513,0.025749,Range,10560,47808
1764624570.298518,0.026464,Value,10560,47808
1764624570.298520,0.025988,Value,10560,47808
1764624570.298533,0.035286,Range,10560,47808
1764624570.298536,0.036716,Value,10560,47808
1764624570.308516,0.017405,Value,10560,50400
1764624570.308519,0.016451,Value,10560,50400
1764624570.308538,0.031233,Range,10560,50400
1764624570.308541,0.031471,Value,10560,50400
1764624570.308544,0.031471,Value,10560,50400
1764624570.318568,0.055075,Range,10656,51744
1764624570.318577,0.056744,Value,10656,51744
1764624570.318587,0.059605,Range,10656,51744
1764624570.318590,0.058651,Value,10656,51744
1764624570.318593,0.054836,Value,10656,51744
1764624570.328551,0.030279,Value,10656,53088
1764624570.328557,0.027895,Value,10656,53088
1764624570.328572,0.037432,Range,10656,53088
1764624570.328580,0.039339,Range,10656,53088
1764624570.328584,0.040531,Value,10656,53088
1764624570.338580,0.047684,Range,11136,57408
1764624570.338593,0.056028,Range,11136,57408
1764624570.338599,0.058651,Range,11136,57408
1764624570.338603,0.060320,Value,11136,57408
1764624570.338613,0.056744,Range,11136,57408
1764624570.348593,0.049591,Range,11904,62880
1764624570.348598,0.051022,Value,11904,62880
1764624570.348600,0.049829,Value,11904,62880
1764624570.348603,0.050545,Value,11904,62880
1764624570.348609,0.053883,Range,11904,62880
1764624570.358578,0.024557,Range,11904,64032
1764624570.358587,0.029087,Range,11904,64032
1764624570.358596,0.035048,Range,11904,64032
