Timestamp,LatencyMs,Type,PTreeReleased,PTreeAllocated
1764631147.178766,0.031710,Value,17184,80736
1764631147.178770,0.033617,Range,17184,80736
1764631147.178773,0.035048,Value,17184,80736
1764631147.188793,0.050545,Range,17184,82752
1764631147.188804,0.055790,Value,17184,82752
1764631147.188819,0.065327,Range,17184,82752
1764631147.188827,0.070333,Range,17184,82752
1764631147.188830,0.071526,Value,17184,82752
1764631147.198771,0.018835,Value,17280,84864
1764631147.198775,0.018835,Value,17280,84864
1764631147.198793,0.033140,Range,17280,84864
1764631147.198797,0.034094,Value,17280,84864
1764631147.198810,0.045300,Range,17280,84864
1764631147.208799,0.034094,Range,18144,88128
1764631147.208804,0.035763,Value,18144,88128
1764631147.208807,0.035524,Value,18144,88128
1764631147.208819,0.044823,Range,18144,88128
1764631147.208823,0.046253,Value,18144,88128
1764631147.218825,0.044823,Range,18432,90432
1764631147.218833,0.046492,Value,18432,90432
1764631147.218839,0.047684,Range,18432,90432
1764631147.218855,0.060558,Range,18432,90432
1764631147.218858,0.059843,Value,18432,90432
1764631147.228808,0.018358,Range,18720,93024
1764631147.228813,0.020266,Value,18720,93024
1764631147.228815,0.020027,Value,18720,93024
1764631147.228818,0.021219,Value,18720,93024
1764631147.228828,0.029564,Range,18720,93024
1764631147.238843,0.043392,Range,19200,95808
1764631147.238850,0.046253,Value,19200,95808
1764631147.238860,0.052691,Range,19200,95808
1764631147.238863,0.053883,Value,19200,95808
1764631147.238869,0.052452,Range,19200,95808
1764631147.248828,0.018358,Value,19872,99360
1764631147.248849,0.035524,Range,19872,99360
1764631147.248854,0.037432,Value,19872,99360
1764631147.248863,0.045061,Range,19872,99360
1764631147.248866,0.043392,Value,19872,99360
1764631147.258860,0.035763,Range,21216,103200
1764631147.258867,0.037193,Value,21216,103200
1764631147.258870,0.036716,Value,21216,103200
1764631147.258876,0.041246,Value,21216,103200
1764631147.258879,0.041723,Value,21216,103200
1764631147.268849,0.015736,Value,22464,106272
1764631147.268872,0.034571,Range,22464,106272
1764631147.268876,0.036001,Value,22464,106272
1764631147.268887,0.044584,Range,22464,106272
1764631147.268891,0.046730,Range,22464,106272
1764631147.278856,0.013113,Value,23040,109440
1764631147.278865,0.018358,Range,23040,109440
1764631147.278868,0.019789,Value,23040,109440
1764631147.278875,0.024796,Range,23040,109440
1764631147.278878,0.026226,Value,23040,109440
1764631147.288882,0.027657,Range,23808,112992
1764631147.288893,0.035524,Range,23808,112992
1764631147.288909,0.049353,Range,23808,112992
1764631147.288914,0.051498,Range,23808,112992
1764631147.288918,0.049591,Value,23808,112992
1764631147.298889,0.022411,Range,23808,113088
1764631147.298897,0.026941,Range,23808,113088
1764631147.298902,0.030041,Range,23808,113088
1764631147.298906,0.031710,Value,23808,113088
1764631147.298909,0.031948,Value,23808,113088
1764631147.309811,0.027895,Value,24000,114432
1764631147.309824,0.031948,Range,24000,114432
1764631147.309839,0.041723,Value,24000,114432
1764631147.309842,0.041723,Value,24000,114432
1764631147.309856,0.052691,Range,24000,114432
1764631147.319823,0.032187,Value,24000,115488
1764631147.319829,0.031710,Value,24000,115488
1764631147.319833,0.033140,Value,24000,115488
1764631147.319835,0.033379,Value,24000,115488
1764631147.319861,0.056267,Range,24000,115488
1764631147.329844,0.041246,Value,24000,115680
1764631147.329862,0.049114,Value,24000,115680
1764631147.329867,0.051260,Value,24000,115680
1764631147.329883,0.062227,Range,24000,115680
1764631147.329900,0.074387,Range,24000,115680
1764631147.339879,0.029802,Range,24768,118080
1764631147.339896,0.042439,Range,24768,118080
1764631147.339900,0.044823,Value,24768,118080
1764631147.339910,0.051022,Range,24768,118080
1764631147.339913,0.048161,Value,24768,118080
1764631147.349890,0.033855,Range,25344,121536
1764631147.349900,0.039101,Range,25344,121536
1764631147.349914,0.050545,Range,25344,121536
1764631147.349923,0.056982,Range,25344,121536
1764631147.349936,0.067949,Range,25344,121536
1764631147.359920,0.033617,Range,26304,125856
1764631147.359927,0.036716,Value,26304,125856
1764631147.359942,0.047445,Range,26304,125856
1764631147.359946,0.048161,Value,26304,125856
1764631147.359958,0.057936,Range,26304,125856
1764631147.369880,0.030756,Range,26304,125952
1764631147.369890,0.036240,Range,26304,125952
1764631147.369895,0.039101,Value,26304,125952
1764631147.369908,0.047445,Range,26304,125952
1764631147.369911,0.048399,Value,26304,125952
1764631147.379937,0.027418,Value,26784,129792
1764631147.379941,0.028372,Value,26784,129792
1764631147.379955,0.039577,Range,26784,129792
1764631147.379964,0.044823,Range,26784,129792
1764631147.379967,0.040054,Value,26784,129792
1764631147.389902,0.019550,Range,26880,130464
1764631147.389909,0.021696,Value,26880,130464
1764631147.389912,0.022650,Value,26880,130464
1764631147.389915,0.023842,Value,26880,130464
1764631147.389917,0.024319,Value,26880,130464
1764631147.399950,0.028610,Value,26976,132096
1764631147.399970,0.041485,Range,26976,132096
1764631147.399979,0.046492,Range,26976,132096
1764631147.399983,0.047922,Value,26976,132096
1764631147.399987,0.050306,Value,26976,132096
1764631147.409957,0.034094,Value,27072,133728
1764631147.409980,0.052691,Range,27072,133728
1764631147.409993,0.063181,Range,27072,133728
1764631147.410002,0.068903,Range,27072,133728
1764631147.410009,0.073671,Range,27072,133728
1764631147.419976,0.014544,Value,27552,136416
1764631147.419980,0.015020,Value,27552,136416
1764631147.419991,0.023603,Range,27552,136416
1764631147.419995,0.024796,Value,27552,136416
1764631147.420001,0.029087,Range,27552,136416
1764631147.430017,0.034332,Value,27552,138240
1764631147.430026,0.035286,Value,27552,138240
1764631147.430030,0.036240,Value,27552,138240
1764631147.430053,0.054359,Range,27552,138240
1764631147.430064,0.060558,Range,27552,138240
1764631147.440019,0.038385,Range,27648,139968
1764631147.440026,0.040054,Value,27648,139968
1764631147.440031,0.041485,Value,27648,139968
1764631147.440039,0.047207,Range,27648,139968
1764631147.440042,0.043392,Value,27648,139968
1764631147.449993,0.014305,Value,27648,140736
1764631147.449996,0.015259,Value,27648,140736
1764631147.450000,0.016451,Value,27648,140736
1764631147.450003,0.017166,Value,27648,140736
1764631147.450020,0.031710,Range,27648,140736
1764631147.460025,0.032425,Range,27648,141216
1764631147.460030,0.034571,Value,27648,141216
1764631147.460041,0.042200,Range,27648,141216
1764631147.460050,0.042200,Range,27648,141216
1764631147.460053,0.041962,Value,27648,141216
1764631147.470035,0.019789,Value,27744,141600
1764631147.470052,0.031233,Range,27744,141600
1764631147.470066,0.041485,Range,27744,141600
1764631147.470079,0.051260,Range,27744,141600
1764631147.470083,0.053167,Value,27744,141600
1764631147.480054,0.036240,Range,27744,141696
1764631147.480059,0.037193,Value,27744,141696
1764631147.480062,0.038385,Value,27744,141696
1764631147.480066,0.039339,Value,27744,141696
1764631147.480069,0.040293,Value,27744,141696
1764631147.490041,0.012636,Value,27744,141888
1764631147.490044,0.013113,Value,27744,141888
1764631147.490052,0.019312,Value,27744,141888
1764631147.490055,0.020027,Value,27744,141888
1764631147.490058,0.021696,Value,27744,141888
1764631147.500116,0.025034,Value,28800,144960
1764631147.500122,0.025988,Value,28800,144960
1764631147.500144,0.045776,Range,28800,144960
1764631147.500157,0.054359,Range,28800,144960
1764631147.500168,0.058413,Range,28800,144960
1764631147.510123,0.020742,Value,30912,148512
1764631147.510132,0.026703,Range,30912,148512
1764631147.510139,0.031233,Value,30912,148512
1764631147.510146,0.036240,Range,30912,148512
1764631147.510153,0.041008,Range,30912,148512
1764631147.520131,0.027418,Range,31392,151680
1764631147.520136,0.029087,Value,31392,151680
1764631147.520144,0.034332,Range,31392,151680
1764631147.520154,0.041485,Range,31392,151680
1764631147.520160,0.041485,Range,31392,151680
1764631147.530196,0.048161,Range,32832,155328
1764631147.530207,0.052691,Range,32832,155328
1764631147.530216,0.058413,Range,32832,155328
1764631147.530221,0.060797,Value,32832,155328
1764631147.530237,0.071764,Range,32832,155328
1764631147.540155,0.015497,Value,33312,158976
1764631147.540175,0.031710,Range,33312,158976
1764631147.540180,0.033617,Value,33312,158976
1764631147.540183,0.034571,Value,33312,158976
1764631147.540186,0.035048,Value,33312,158976
1764631147.550189,0.027657,Range,33696,163104
1764631147.550196,0.031471,Value,33696,163104
1764631147.550209,0.040531,Range,33696,163104
1764631147.550217,0.046253,Range,33696,163104
1764631147.550220,0.047445,Value,33696,163104
1764631147.560154,0.018120,Value,33696,163200
1764631147.560161,0.019789,Range,33696,163200
1764631147.560170,0.025272,Range,33696,163200
1764631147.560177,0.029802,Range,33696,163200
1764631147.560189,0.038862,Range,33696,163200
1764631147.570210,0.030994,Range,33696,164640
1764631147.570223,0.039816,Range,33696,164640
1764631147.570228,0.043392,Value,33696,164640
1764631147.570243,0.054359,Range,33696,164640
1764631147.570255,0.063658,Range,33696,164640
1764631147.580204,0.031710,Range,33696,165984
1764631147.580214,0.038147,Range,33696,165984
1764631147.580217,0.038862,Value,33696,165984
1764631147.580221,0.039339,Value,33696,165984
1764631147.580223,0.039816,Value,33696,165984
1764631147.590257,0.024080,Range,34464,169536
1764631147.590263,0.026464,Value,34464,169536
1764631147.590268,0.028372,Value,34464,169536
1764631147.590273,0.032187,Value,34464,169536
1764631147.590276,0.033379,Value,34464,169536
1764631147.600258,0.017643,Value,35232,173760
1764631147.600275,0.030756,Range,35232,173760
1764631147.600288,0.041723,Range,35232,173760
1764631147.600303,0.054598,Range,35232,173760
1764631147.600311,0.060081,Range,35232,173760
1764631147.610223,0.017166,Value,35232,173856
1764631147.610239,0.027657,Range,35232,173856
1764631147.610243,0.029325,Value,35232,173856
1764631147.610247,0.031471,Value,35232,173856
1764631147.610251,0.033379,Range,35232,173856
1764631147.620276,0.017643,Value,35712,176832
1764631147.620281,0.019073,Value,35712,176832
1764631147.620285,0.021219,Value,35712,176832
1764631147.620288,0.021696,Value,35712,176832
1764631147.620291,0.022173,Value,35712,176832
1764631147.630302,0.027418,Value,36096,179136
1764631147.630319,0.039339,Range,36096,179136
1764631147.630336,0.052452,Range,36096,179136
1764631147.630345,0.057459,Range,36096,179136
1764631147.630360,0.065804,Range,36096,179136
1764631147.640291,0.032425,Range,36096,180096
1764631147.640300,0.037670,Range,36096,180096
1764631147.640306,0.040293,Value,36096,180096
1764631147.640316,0.048161,Range,36096,180096
1764631147.640328,0.057697,Range,36096,180096
1764631147.650285,0.018120,Range,36096,180192
1764631147.650290,0.020266,Value,36096,180192
1764631147.650293,0.020981,Value,36096,180192
1764631147.650305,0.030756,Range,36096,180192
1764631147.650308,0.032425,Value,36096,180192
1764631147.660321,0.018358,Value,36768,181440
1764631147.660324,0.018597,Value,36768,181440
1764631147.660343,0.034571,Range,36768,181440
1764631147.660347,0.036716,Value,36768,181440
1764631147.660352,0.038862,Value,36768,181440
1764631147.670346,0.031233,Range,37248,183456
1764631147.670357,0.039339,Range,37248,183456
1764631147.670367,0.046968,Range,37248,183456
1764631147.670374,0.051737,Range,37248,183456
1764631147.670383,0.055552,Range,37248,183456
1764631147.680342,0.019312,Value,37248,184224
1764631147.680355,0.027657,Range,37248,184224
1764631147.680361,0.030041,Range,37248,184224
1764631147.680364,0.030518,Value,37248,184224
1764631147.680379,0.042439,Range,37248,184224
1764631147.690435,0.020981,Value,37824,187104
1764631147.690445,0.027418,Range,37824,187104
1764631147.690449,0.029564,Value,37824,187104
1764631147.690453,0.031471,Value,37824,187104
1764631147.690463,0.038385,Range,37824,187104
1764631147.700387,0.018835,Value,38112,189504
1764631147.700397,0.024796,Range,38112,189504
1764631147.700405,0.028849,Range,38112,189504
1764631147.700410,0.031471,Value,38112,189504
1764631147.700413,0.030279,Value,38112,189504
1764631147.710409,0.020981,Value,38400,193344
1764631147.710429,0.036716,Range,38400,193344
1764631147.710433,0.038385,Value,38400,193344
1764631147.710446,0.048399,Range,38400,193344
1764631147.710457,0.052929,Range,38400,193344
1764631147.720473,0.031948,Value,39744,197184
1764631147.720484,0.036001,Range,39744,197184
1764631147.720504,0.050545,Range,39744,197184
1764631147.720514,0.056505,Range,39744,197184
1764631147.720518,0.052452,Value,39744,197184
1764631147.730486,0.052452,Range,40512,199680
1764631147.730505,0.064611,Range,40512,199680
1764631147.730511,0.067949,Value,40512,199680
1764631147.730515,0.068188,Value,40512,199680
1764631147.730531,0.080585,Range,40512,199680
1764631147.740503,0.033617,Range,41472,203040
1764631147.740510,0.036478,Value,41472,203040
1764631147.740518,0.040770,Range,41472,203040
1764631147.740529,0.049114,Range,41472,203040
1764631147.740534,0.051022,Value,41472,203040
1764631147.750475,0.025749,Range,41472,204672
1764631147.750480,0.028133,Value,41472,204672
1764631147.750497,0.041485,Range,41472,204672
1764631147.750510,0.051737,Range,41472,204672
1764631147.750514,0.054121,Value,41472,204672
1764631147.760507,0.030518,Range,41952,208224
1764631147.760511,0.032187,Value,41952,208224
1764631147.760515,0.033617,Value,41952,208224
1764631147.760531,0.047684,Range,41952,208224
1764631147.760535,0.049353,Value,41952,208224
1764631147.770519,0.020266,Value,42624,211968
1764631147.770530,0.027895,Range,42624,211968
1764631147.770542,0.036240,Range,42624,211968
1764631147.770545,0.038147,Value,42624,211968
1764631147.770559,0.045300,Range,42624,211968
1764631147.780519,0.023842,Value,43008,214560
1764631147.780524,0.023842,Value,43008,214560
1764631147.780541,0.037193,Range,43008,214560
1764631147.780553,0.045538,Range,43008,214560
1764631147.780562,0.052214,Range,43008,214560
1764631147.790506,0.016451,Value,43200,216480
1764631147.790510,0.016689,Value,43200,216480
1764631147.790513,0.017166,Value,43200,216480
1764631147.790516,0.018597,Value,43200,216480
1764631147.790529,0.028610,Range,43200,216480
1764631147.800575,0.034332,Range,43776,220032
1764631147.800592,0.047207,Range,43776,220032
1764631147.800603,0.056267,Range,43776,220032
1764631147.800607,0.056744,Value,43776,220032
1764631147.800619,0.065804,Range,43776,220032
1764631147.810563,0.015736,Value,44544,223872
1764631147.810567,0.016451,Value,44544,223872
1764631147.810570,0.016689,Value,44544,223872
1764631147.810573,0.017166,Value,44544,223872
1764631147.810586,0.028610,Range,44544,223872
1764631147.820615,0.032663,Value,44928,226944
1764631147.820632,0.041962,Range,44928,226944
1764631147.820637,0.043869,Value,44928,226944
1764631147.820647,0.050545,Range,44928,226944
1764631147.820657,0.049353,Range,44928,226944
1764631147.830624,0.036716,Value,45504,230592
1764631147.830637,0.043869,Value,45504,230592
1764631147.830640,0.044823,Value,45504,230592
1764631147.830643,0.046015,Value,45504,230592
1764631147.830657,0.050545,Range,45504,230592
1764631147.840610,0.027180,Range,45696,231744
1764631147.840615,0.028133,Value,45696,231744
1764631147.840625,0.035048,Range,45696,231744
1764631147.840628,0.036478,Value,45696,231744
1764631147.840632,0.038862,Value,45696,231744
1764631147.850646,0.027418,Range,46272,235200
1764631147.850651,0.030041,Value,46272,235200
1764631147.850654,0.030279,Value,46272,235200
1764631147.850657,0.031471,Value,46272,235200
1764631147.850660,0.032425,Value,46272,235200
1764631147.860625,0.018597,Value,46368,235968
1764631147.860628,0.018835,Value,46368,235968
1764631147.860631,0.020027,Value,46368,235968
1764631147.860643,0.029087,Range,46368,235968
1764631147.860647,0.030756,Value,46368,235968
1764631147.870677,0.029087,Range,47040,238944
1764631147.870689,0.037670,Range,47040,238944
1764631147.870693,0.039816,Value,47040,238944
1764631147.870723,0.067234,Range,47040,238944
1764631147.870733,0.072718,Range,47040,238944
1764631147.880680,0.022650,Range,47136,242208
1764631147.880685,0.025272,Value,47136,242208
1764631147.880688,0.025749,Value,47136,242208
1764631147.880697,0.031710,Range,47136,242208
1764631147.880708,0.040293,Range,47136,242208
1764631147.890696,0.026464,Range,47424,244416
1764631147.890701,0.027895,Value,47424,244416
1764631147.890710,0.034571,Range,47424,244416
1764631147.890714,0.036240,Value,47424,244416
1764631147.890722,0.042200,Range,47424,244416
1764631147.900682,0.029325,Range,47424,245280
1764631147.900697,0.041246,Range,47424,245280
1764631147.900702,0.044584,Value,47424,245280
1764631147.900705,0.044346,Value,47424,245280
1764631147.900708,0.045538,Value,47424,245280
1764631147.910800,0.047922,Range,47712,247968
1764631147.910815,0.055075,Range,47712,247968
1764631147.910820,0.050068,Value,47712,247968
1764631147.910825,0.049591,Value,47712,247968
1764631147.910837,0.059366,Range,47712,247968
1764631147.920784,0.029325,Value,48096,250560
1764631147.920810,0.047922,Range,48096,250560
1764631147.920825,0.058174,Range,48096,250560
1764631147.920829,0.059843,Value,48096,250560
1764631147.920838,0.066519,Range,48096,250560
1764631147.930831,0.045776,Range,49728,254496
1764631147.930841,0.049353,Value,49728,254496
1764631147.930844,0.048161,Value,49728,254496
1764631147.930851,0.052929,Range,49728,254496
1764631147.930866,0.059605,Range,49728,254496
1764631147.940810,0.036240,Range,50304,256416
1764631147.940823,0.044346,Range,50304,256416
1764631147.940831,0.050306,Value,50304,256416
1764631147.940843,0.057220,Range,50304,256416
1764631147.940852,0.063896,Range,50304,256416
1764631147.950783,0.015736,Value,50304,258240
1764631147.950794,0.023127,Range,50304,258240
1764631147.950799,0.025034,Value,50304,258240
1764631147.950803,0.027418,Value,50304,258240
1764631147.950807,0.028849,Range,50304,258240
1764631147.960833,0.020027,Value,51264,262464
1764631147.960852,0.035286,Range,51264,262464
1764631147.960856,0.036478,Value,51264,262464
1764631147.960859,0.032663,Value,51264,262464
1764631147.960862,0.034094,Value,51264,262464
1764631147.970857,0.049353,Range,51264,262752
1764631147.970877,0.062227,Range,51264,262752
1764631147.970884,0.065088,Value,51264,262752
1764631147.970893,0.069380,Range,51264,262752
1764631147.970901,0.074148,Range,51264,262752
1764631147.980868,0.029087,Range,51552,266208
1764631147.980873,0.030518,Value,51552,266208
1764631147.980876,0.030756,Value,51552,266208
1764631147.980884,0.036478,Range,51552,266208
1764631147.980888,0.038624,Value,51552,266208
1764631147.990884,0.021458,Value,52320,269376
1764631147.990894,0.026941,Value,52320,269376
1764631147.990903,0.033617,Range,52320,269376
1764631147.990916,0.043392,Range,52320,269376
1764631147.990924,0.047684,Range,52320,269376
1764631148.000881,0.019789,Value,52608,272544
1764631148.000885,0.020266,Value,52608,272544
1764631148.000895,0.028133,Range,52608,272544
1764631148.000899,0.030041,Value,52608,272544
1764631148.000904,0.029564,Range,52608,272544
1764631148.010892,0.026703,Range,52704,274368
1764631148.010899,0.029564,Range,52704,274368
1764631148.010903,0.031233,Value,52704,274368
1764631148.010915,0.039577,Range,52704,274368
1764631148.010919,0.041485,Value,52704,274368
1764631148.020890,0.018358,Value,52800,275520
1764631148.020915,0.037670,Range,52800,275520
1764631148.020919,0.039577,Value,52800,275520
1764631148.020928,0.046253,Range,52800,275520
1764631148.020945,0.059605,Range,52800,275520
1764631148.030941,0.037193,Range,52992,277824
1764631148.030954,0.046730,Range,52992,277824
1764631148.030958,0.048399,Value,52992,277824
1764631148.030962,0.050545,Value,52992,277824
1764631148.030966,0.051975,Value,52992,277824
1764631148.040942,0.017405,Value,53088,280608
1764631148.040947,0.018120,Value,53088,280608
1764631148.040950,0.019073,Value,53088,280608
1764631148.040952,0.020027,Value,53088,280608
1764631148.040955,0.021219,Value,53088,280608
1764631148.050931,0.014782,Value,53184,281568
1764631148.050955,0.035048,Range,53184,281568
1764631148.050959,0.036478,Value,53184,281568
1764631148.050963,0.038147,Value,53184,281568
1764631148.050977,0.049829,Range,53184,281568
1764631148.061065,0.020981,Value,53664,285984
1764631148.061081,0.031710,Range,53664,285984
1764631148.061085,0.032663,Value,53664,285984
1764631148.061105,0.050068,Range,53664,285984
1764631148.061115,0.057220,Range,53664,285984
1764631148.070999,0.026941,Range,53856,289344
1764631148.071003,0.028133,Value,53856,289344
1764631148.071021,0.042915,Range,53856,289344
1764631148.071029,0.049353,Range,53856,289344
1764631148.071033,0.050545,Value,53856,289344
1764631148.081012,0.025034,Value,54240,293088
1764631148.081022,0.031233,Value,54240,293088
1764631148.081032,0.038862,Range,54240,293088
1764631148.081036,0.040293,Value,54240,293088
1764631148.081039,0.041485,Value,54240,293088
1764631148.090993,0.028610,Range,54240,293376
1764631148.091004,0.035286,Range,54240,293376
1764631148.091007,0.037193,Value,54240,293376
1764631148.091011,0.037909,Value,54240,293376
1764631148.091015,0.039816,Value,54240,293376
1764631148.101023,0.029802,Range,54240,293952
1764631148.101042,0.044584,Range,54240,293952
1764631148.101048,0.047445,Range,54240,293952
1764631148.101058,0.054598,Range,54240,293952
1764631148.101068,0.062704,Range,54240,293952
1764631148.111028,0.021458,Range,54240,294528
1764631148.111037,0.026703,Range,54240,294528
1764631148.111041,0.028849,Value,54240,294528
