Timestamp,LatencyMs,Type,PTreeReleased,PTreeAllocated
1764620975.006093,0.085115,Range,1152,3648
1764620975.006111,0.083208,Range,1152,3648
1764620975.006117,0.085592,Range,1152,3648
1764620975.006124,0.087500,Range,1152,3648
1764620975.006138,0.097752,Value,1152,3648
1764620975.006147,0.051260,Range,1152,3648
1764620975.006153,0.040293,Value,1152,3648
1764620975.006157,0.037432,Range,1152,3648
1764620975.006160,0.034094,Value,1152,3648
1764620975.006162,0.022411,Value,1152,3648
1764620975.016103,0.059128,Range,1920,8352
1764620975.016117,0.060797,Range,1920,8352
1764620975.016123,0.061512,Range,1920,8352
1764620975.016127,0.061750,Range,1920,8352
1764620975.016134,0.063419,Value,1920,8352
1764620975.026089,0.034571,Value,2496,14016
1764620975.026097,0.033140,Value,2496,14016
1764620975.026100,0.032425,Value,2496,14016
1764620975.026102,0.031233,Value,2496,14016
1764620975.026123,0.046492,Range,2496,14016
1764620975.036094,0.028372,Range,2880,18432
1764620975.036100,0.027418,Range,2880,18432
1764620975.036107,0.031233,Value,2880,18432
1764620975.036109,0.031471,Value,2880,18432
1764620975.036112,0.031948,Value,2880,18432
1764620975.046101,0.024796,Range,2976,21312
1764620975.046106,0.026464,Range,2976,21312
1764620975.046110,0.027180,Range,2976,21312
1764620975.046113,0.027657,Range,2976,21312
1764620975.046123,0.033379,Range,2976,21312
1764620975.056114,0.024796,Range,3456,27360
1764620975.056120,0.025511,Value,3456,27360
1764620975.056123,0.025034,Value,3456,27360
1764620975.056127,0.025988,Value,3456,27360
1764620975.056129,0.025749,Value,3456,27360
1764620975.066123,0.022888,Value,3552,30144
1764620975.066147,0.041723,Range,3552,30144
1764620975.066155,0.045776,Range,3552,30144
1764620975.066159,0.046253,Value,3552,30144
1764620975.066161,0.041246,Value,3552,30144
1764620975.076132,0.017643,Range,3648,33696
1764620975.076136,0.018597,Value,3648,33696
1764620975.076145,0.023603,Range,3648,33696
1764620975.076148,0.024796,Value,3648,33696
1764620975.076151,0.025034,Value,3648,33696
1764620975.086144,0.017881,Value,3936,39552
1764620975.086147,0.018120,Value,3936,39552
1764620975.086149,0.018597,Value,3936,39552
1764620975.086151,0.018358,Value,3936,39552
1764620975.086154,0.015259,Value,3936,39552
1764620975.096164,0.025749,Range,4128,43104
1764620975.096169,0.026941,Value,4128,43104
1764620975.096190,0.045300,Range,4128,43104
1764620975.096199,0.051260,Range,4128,43104
1764620975.096211,0.055552,Range,4128,43104
1764620975.106174,0.023127,Value,4416,51168
1764620975.106177,0.023365,Value,4416,51168
1764620975.106188,0.031233,Range,4416,51168
1764620975.106191,0.031948,Value,4416,51168
1764620975.106196,0.034094,Range,4416,51168
1764620975.116278,0.044823,Range,5856,58560
1764620975.116287,0.045300,Value,5856,58560
1764620975.116290,0.043631,Value,5856,58560
1764620975.116295,0.044346,Range,5856,58560
1764620975.116301,0.043869,Range,5856,58560
1764620975.126288,0.040770,Value,6240,62304
1764620975.126296,0.033855,Value,6240,62304
1764620975.126317,0.049353,Range,6240,62304
1764620975.126324,0.049591,Range,6240,62304
1764620975.126335,0.055075,Range,6240,62304
1764620975.136289,0.034094,Value,7104,67488
1764620975.136322,0.057220,Range,7104,67488
1764620975.136349,0.078440,Range,7104,67488
1764620975.136353,0.079632,Value,7104,67488
1764620975.136356,0.078678,Value,7104,67488
1764620975.146295,0.032425,Range,7296,71136
1764620975.146331,0.061750,Range,7296,71136
1764620975.146336,0.063419,Value,7296,71136
1764620975.146351,0.072956,Range,7296,71136
1764620975.146356,0.075579,Range,7296,71136
1764620975.156289,0.016212,Value,7296,74304
1764620975.156298,0.020266,Value,7296,74304
1764620975.156301,0.020504,Value,7296,74304
1764620975.156304,0.020981,Value,7296,74304
1764620975.156306,0.020981,Value,7296,74304
1764620975.166297,0.016212,Value,7296,77376
1764620975.166300,0.015259,Value,7296,77376
1764620975.166302,0.015020,Value,7296,77376
1764620975.166305,0.015259,Value,7296,77376
1764620975.166317,0.023365,Range,7296,77376
1764620975.176314,0.020504,Range,7392,78528
1764620975.176319,0.022411,Value,7392,78528
1764620975.176322,0.021935,Range,7392,78528
1764620975.176325,0.022411,Value,7392,78528
1764620975.176330,0.025034,Value,7392,78528
1764620975.186338,0.033855,Range,7488,82464
1764620975.186343,0.035048,Value,7488,82464
1764620975.186355,0.044107,Range,7488,82464
1764620975.186371,0.057220,Range,7488,82464
1764620975.186379,0.060081,Range,7488,82464
1764620975.196333,0.018120,Value,8064,89664
1764620975.196336,0.017405,Value,8064,89664
1764620975.196370,0.047922,Range,8064,89664
1764620975.196378,0.053167,Range,8064,89664
1764620975.196381,0.053644,Value,8064,89664
1764620975.206342,0.015020,Value,8064,90624
1764620975.206346,0.014782,Value,8064,90624
1764620975.206376,0.041246,Range,8064,90624
1764620975.206379,0.042439,Value,8064,90624
1764620975.206382,0.042677,Value,8064,90624
1764620975.216353,0.015736,Value,8256,94848
1764620975.216357,0.015497,Value,8256,94848
1764620975.216359,0.014782,Value,8256,94848
1764620975.216361,0.014782,Value,8256,94848
1764620975.216367,0.017643,Range,8256,94848
1764620975.226364,0.014544,Value,8640,96288
1764620975.226367,0.014544,Value,8640,96288
1764620975.226380,0.024319,Range,8640,96288
1764620975.226392,0.033140,Range,8640,96288
1764620975.226395,0.034094,Value,8640,96288
1764620975.236390,0.031233,Range,9216,100416
1764620975.236404,0.041008,Range,9216,100416
1764620975.236411,0.045300,Value,9216,100416
1764620975.236420,0.050306,Range,9216,100416
1764620975.236448,0.075102,Range,9216,100416
1764620975.246385,0.018358,Value,9984,106080
1764620975.246399,0.027418,Range,9984,106080
1764620975.246405,0.029325,Range,9984,106080
1764620975.246412,0.034094,Range,9984,106080
1764620975.246422,0.041723,Value,9984,106080
1764620975.256395,0.018597,Value,10272,108288
1764620975.256415,0.033140,Range,10272,108288
1764620975.256419,0.034571,Value,10272,108288
1764620975.256421,0.034332,Value,10272,108288
1764620975.256428,0.037909,Range,10272,108288
1764620975.266423,0.033855,Range,10752,113376
1764620975.266436,0.043154,Range,10752,113376
1764620975.266439,0.044584,Value,10752,113376
1764620975.266442,0.044823,Value,10752,113376
1764620975.266449,0.048637,Range,10752,113376
1764620975.276414,0.015974,Value,10752,114912
1764620975.276429,0.025988,Range,10752,114912
1764620975.276446,0.039577,Range,10752,114912
1764620975.276450,0.041246,Value,10752,114912
1764620975.276458,0.046730,Range,10752,114912
1764620975.286426,0.016689,Value,11520,120480
1764620975.286428,0.015497,Value,11520,120480
1764620975.286437,0.020742,Range,11520,120480
1764620975.286440,0.021696,Value,11520,120480
1764620975.286443,0.022888,Value,11520,120480
1764620975.296438,0.018835,Value,12768,126432
1764620975.296440,0.018120,Value,12768,126432
1764620975.296461,0.035763,Range,12768,126432
1764620975.296464,0.033617,Value,12768,126432
1764620975.296475,0.041962,Range,12768,126432
1764620975.306449,0.019789,Value,13920,131520
1764620975.306495,0.061989,Range,13920,131520
1764620975.306499,0.063658,Value,13920,131520
1764620975.306507,0.068426,Range,13920,131520
1764620975.306510,0.069380,Value,13920,131520
1764620975.316460,0.020742,Value,13920,132096
1764620975.316471,0.026941,Range,13920,132096
1764620975.316490,0.042439,Range,13920,132096
1764620975.316494,0.043392,Value,13920,132096
1764620975.316496,0.043869,Value,13920,132096
1764620975.326499,0.049114,Range,14688,137952
1764620975.326513,0.058651,Range,14688,137952
1764620975.326521,0.064135,Range,14688,137952
1764620975.326550,0.090361,Range,14688,137952
1764620975.326554,0.092268,Value,14688,137952
1764620975.336479,0.018597,Value,15168,143424
1764620975.336482,0.016928,Value,15168,143424
1764620975.336493,0.024319,Range,15168,143424
1764620975.336502,0.029802,Range,15168,143424
1764620975.336505,0.030994,Value,15168,143424
1764620975.346498,0.023127,Value,15744,146400
1764620975.346510,0.029325,Value,15744,146400
1764620975.346514,0.030518,Value,15744,146400
1764620975.346517,0.030279,Value,15744,146400
1764620975.346520,0.029802,Value,15744,146400
1764620975.356527,0.045061,Range,15840,148320
1764620975.356544,0.055075,Range,15840,148320
1764620975.356553,0.060320,Range,15840,148320
1764620975.356557,0.061750,Value,15840,148320
1764620975.356565,0.065327,Range,15840,148320
1764620975.366558,0.062704,Range,16224,152640
1764620975.366586,0.080585,Range,16224,152640
1764620975.366593,0.082970,Value,16224,152640
1764620975.366612,0.095367,Range,16224,152640
1764620975.366616,0.096321,Range,16224,152640
1764620975.376520,0.023127,Value,17184,158688
1764620975.376537,0.035286,Range,17184,158688
1764620975.376547,0.041723,Value,17184,158688
1764620975.376555,0.047207,Range,17184,158688
1764620975.376559,0.049353,Value,17184,158688
1764620975.386548,0.042200,Range,17472,164736
1764620975.386560,0.051022,Range,17472,164736
1764620975.386564,0.052214,Value,17472,164736
1764620975.386577,0.051975,Range,17472,164736
1764620975.386589,0.059843,Range,17472,164736
1764620975.396527,0.014067,Value,17664,169056
1764620975.396530,0.014544,Value,17664,169056
1764620975.396533,0.014544,Value,17664,169056
1764620975.396538,0.017405,Value,17664,169056
1764620975.396549,0.025511,Range,17664,169056
1764620975.406555,0.031710,Range,17664,173568
1764620975.406568,0.040770,Range,17664,173568
1764620975.406576,0.041485,Range,17664,173568
1764620975.406580,0.042677,Value,17664,173568
1764620975.406583,0.041246,Value,17664,173568
1764620975.416551,0.018597,Value,17664,174624
1764620975.416582,0.043392,Range,17664,174624
1764620975.416587,0.044823,Value,17664,174624
1764620975.416591,0.046015,Range,17664,174624
1764620975.416594,0.046968,Value,17664,174624
1764620975.426568,0.023365,Range,17664,177024
1764620975.426573,0.024319,Value,17664,177024
1764620975.426595,0.042915,Range,17664,177024
1764620975.426611,0.056505,Range,17664,177024
1764620975.426621,0.063419,Range,17664,177024
1764620975.436602,0.042915,Range,17760,180672
1764620975.436644,0.075102,Range,17760,180672
1764620975.436664,0.091076,Range,17760,180672
1764620975.436670,0.093699,Value,17760,180672
1764620975.436675,0.093222,Range,17760,180672
1764620975.446596,0.030518,Range,17760,185952
1764620975.446603,0.033617,Range,17760,185952
1764620975.446609,0.037909,Value,17760,185952
1764620975.446634,0.056744,Range,17760,185952
1764620975.446637,0.058651,Value,17760,185952
1764620975.456612,0.036240,Range,17760,188448
1764620975.456622,0.040054,Range,17760,188448
1764620975.456634,0.046492,Range,17760,188448
1764620975.456640,0.049114,Range,17760,188448
1764620975.456644,0.050306,Value,17760,188448
1764620975.466646,0.064611,Range,17856,194784
1764620975.466653,0.066996,Range,17856,194784
1764620975.466658,0.068188,Range,17856,194784
1764620975.466663,0.070095,Value,17856,194784
1764620975.466667,0.069857,Value,17856,194784
1764620975.476636,0.044107,Range,18048,195840
1764620975.476666,0.065327,Range,18048,195840
1764620975.476672,0.068426,Value,18048,195840
1764620975.476685,0.073910,Range,18048,195840
1764620975.476695,0.079632,Range,18048,195840
1764620975.486615,0.017405,Value,18432,203520
1764620975.486619,0.016212,Value,18432,203520
1764620975.486624,0.018120,Value,18432,203520
1764620975.486630,0.022650,Value,18432,203520
1764620975.486634,0.023842,Value,18432,203520
1764620975.496649,0.041246,Range,18432,204384
1764620975.496660,0.047445,Range,18432,204384
1764620975.496664,0.048399,Value,18432,204384
1764620975.496677,0.058174,Range,18432,204384
1764620975.496692,0.069857,Range,18432,204384
1764620975.506633,0.017405,Value,18432,204768
1764620975.506638,0.017881,Value,18432,204768
1764620975.506670,0.046730,Range,18432,204768
1764620975.506684,0.056744,Range,18432,204768
1764620975.506688,0.059366,Value,18432,204768
1764620975.516641,0.015259,Value,18432,205248
1764620975.516649,0.017405,Range,18432,205248
1764620975.516653,0.019550,Value,18432,205248
1764620975.516675,0.038385,Range,18432,205248
1764620975.516679,0.040293,Value,18432,205248
1764620975.526652,0.016689,Value,18528,206976
1764620975.526693,0.052214,Range,18528,206976
1764620975.526697,0.053883,Value,18528,206976
1764620975.526712,0.065088,Range,18528,206976
1764620975.526715,0.066519,Value,18528,206976
1764620975.536680,0.031948,Range,18720,207648
1764620975.536692,0.039577,Range,18720,207648
1764620975.536696,0.041962,Value,18720,207648
1764620975.536705,0.046968,Range,18720,207648
1764620975.536709,0.047445,Value,18720,207648
1764620975.546678,0.022411,Value,18720,208608
1764620975.546683,0.023603,Value,18720,208608
1764620975.546691,0.030041,Value,18720,208608
1764620975.546703,0.037909,Range,18720,208608
1764620975.546708,0.038862,Value,18720,208608
1764620975.556693,0.026226,Value,18816,213888
1764620975.556696,0.024557,Value,18816,213888
1764620975.556714,0.038624,Range,18816,213888
1764620975.556720,0.040770,Range,18816,213888
1764620975.556746,0.062704,Range,18816,213888
1764620975.566701,0.024796,Value,18912,216768
1764620975.566708,0.024796,Value,18912,216768
1764620975.566725,0.038147,Range,18912,216768
1764620975.566730,0.039577,Value,18912,216768
1764620975.566734,0.040531,Value,18912,216768
1764620975.576727,0.042439,Range,19200,224256
1764620975.576742,0.051975,Range,19200,224256
1764620975.576753,0.059128,Range,19200,224256
1764620975.576766,0.068665,Range,19200,224256
1764620975.576831,0.128031,Range,19200,224256
1764620975.586715,0.021458,Value,19200,230112
1764620975.586737,0.038147,Range,19200,230112
1764620975.586755,0.052214,Range,19200,230112
1764620975.586759,0.053883,Value,19200,230112
1764620975.586762,0.053406,Value,19200,230112
1764620975.596732,0.026941,Range,19872,232992
1764620975.596739,0.028610,Value,19872,232992
1764620975.596748,0.033379,Range,19872,232992
1764620975.596767,0.049114,Range,19872,232992
1764620975.596782,0.060797,Range,19872,232992
1764620975.606738,0.025749,Range,20160,236064
1764620975.606749,0.033617,Range,20160,236064
1764620975.606754,0.035524,Value,20160,236064
1764620975.606757,0.035048,Value,20160,236064
1764620975.606760,0.036001,Value,20160,236064
1764620975.616748,0.024796,Value,20160,237024
1764620975.616752,0.023842,Value,20160,237024
1764620975.616803,0.069857,Range,20160,237024
1764620975.616807,0.070095,Value,20160,237024
1764620975.616831,0.090122,Range,20160,237024
1764620975.626758,0.026464,Range,20256,239808
1764620975.626764,0.027895,Value,20256,239808
1764620975.626768,0.028372,Value,20256,239808
1764620975.626770,0.028849,Value,20256,239808
1764620975.626776,0.031710,Range,20256,239808
1764620975.636761,0.020742,Value,20352,240768
1764620975.636786,0.040054,Range,20352,240768
1764620975.636790,0.040293,Value,20352,240768
1764620975.636818,0.065327,Range,20352,240768
1764620975.636822,0.066280,Value,20352,240768
1764620975.646775,0.026703,Range,20352,241536
1764620975.646808,0.055075,Range,20352,241536
1764620975.646813,0.057697,Value,20352,241536
1764620975.646816,0.057459,Value,20352,241536
1764620975.646832,0.070095,Range,20352,241536
1764620975.656805,0.033855,Range,20928,247296
1764620975.656837,0.061035,Range,20928,247296
1764620975.656850,0.071526,Range,20928,247296
1764620975.656861,0.078678,Range,20928,247296
1764620975.656867,0.081301,Range,20928,247296
1764620975.666827,0.050545,Range,21312,250944
1764620975.666834,0.053406,Value,21312,250944
1764620975.666849,0.063896,Range,21312,250944
1764620975.666853,0.065327,Value,21312,250944
1764620975.666861,0.070333,Range,21312,250944
