Timestamp,LatencyMs,Type,PTreeReleased,PTreeAllocated
1764628226.282857,0.124216,Range,384,1440
1764628226.282886,0.115395,Range,384,1440
1764628226.282913,0.131607,Value,384,1440
1764628226.282942,0.143528,Value,384,1440
1764628226.282948,0.144720,Value,384,1440
1764628226.282975,0.109911,Value,384,1440
1764628226.282978,0.080585,Value,384,1440
1764628226.282984,0.047207,Range,384,1440
1764628226.282988,0.042915,Value,384,1440
1764628226.282994,0.022650,Range,384,1440
1764628226.292901,0.140429,Range,384,1920
1764628226.292918,0.121832,Range,384,1920
1764628226.292924,0.101328,Range,384,1920
1764628226.292930,0.080347,Range,384,1920
1764628226.292939,0.072718,Value,384,1920
1764628226.302829,0.087261,Value,384,2688
1764628226.302840,0.080585,Range,384,2688
1764628226.302848,0.071764,Range,384,2688
1764628226.302851,0.061750,Value,384,2688
1764628226.302856,0.030994,Range,384,2688
1764628226.312851,0.085354,Range,384,3360
1764628226.312859,0.078440,Value,384,3360
1764628226.312866,0.058174,Range,384,3360
1764628226.312872,0.044107,Range,384,3360
1764628226.312878,0.036478,Range,384,3360
1764628226.322906,0.117302,Range,384,4992
1764628226.322921,0.099659,Range,384,4992
1764628226.322927,0.091791,Range,384,4992
1764628226.322934,0.079632,Value,384,4992
1764628226.322943,0.071526,Range,384,4992
1764628226.332875,0.085831,Range,480,6048
1764628226.332882,0.073433,Range,480,6048
1764628226.332889,0.072241,Value,480,6048
1764628226.332895,0.053167,Range,480,6048
1764628226.332898,0.041723,Value,480,6048
1764628226.342862,0.079393,Value,480,7104
1764628226.342875,0.061512,Range,480,7104
1764628226.342880,0.060320,Value,480,7104
1764628226.342885,0.053167,Value,480,7104
1764628226.342900,0.054598,Range,480,7104
1764628226.352850,0.057220,Value,2400,11616
1764628226.352872,0.058651,Range,2400,11616
1764628226.352877,0.056505,Value,2400,11616
1764628226.352881,0.051975,Value,2400,11616
1764628226.352884,0.050545,Value,2400,11616
1764628226.362871,0.067711,Value,3264,13920
1764628226.362882,0.068665,Range,3264,13920
1764628226.362887,0.060797,Value,3264,13920
