Timestamp,LatencyMs,Type,PTreeReleased,PTreeAllocated
1764631798.311478,0.005960,Value,14508768,16252896
1764631798.321593,0.013828,Value,14509440,16259904
1764631798.321653,0.007391,Value,14509440,16259904
1764631798.321807,0.085354,Range,14509440,16259904
1764631798.321935,0.060797,Range,14509440,16259904
1764631798.322036,0.056028,Range,14509440,16259904
1764631798.331576,0.015259,Value,14509824,16263744
1764631798.331683,0.072718,Range,14509824,16263744
1764631798.331753,0.040531,Range,14509824,16263744
1764631798.331772,0.006914,Value,14509824,16263744
1764631798.331985,0.024080,Range,14509824,16263744
1764631798.341630,0.041008,Range,14510592,16271328
1764631798.341641,0.006199,Value,14510592,16271328
1764631798.341728,0.039577,Range,14510592,16271328
1764631798.341819,0.059366,Range,14510592,16271328
1764631798.341982,0.008583,Value,14510592,16271328
1764631798.351623,0.010252,Range,14510880,16275552
1764631798.351636,0.005484,Value,14510880,16275552
1764631798.351653,0.004768,Value,14510880,16275552
1764631798.351666,0.005245,Value,14510880,16275552
1764631798.352049,0.064135,Range,14510880,16275552
1764631798.361607,0.014305,Value,14511168,16279968
1764631798.361632,0.008345,Value,14511168,16279968
1764631798.361644,0.006199,Value,14511168,16279968
1764631798.361696,0.035763,Range,14511168,16279968
1764631798.362052,0.048637,Range,14511168,16279968
1764631798.371615,0.008821,Value,14511360,16286592
1764631798.371637,0.006676,Value,14511360,16286592
1764631798.371703,0.036955,Range,14511360,16286592
1764631798.371804,0.081539,Range,14511360,16286592
1764631798.372015,0.007868,Value,14511360,16286592
1764631798.381706,0.066042,Range,14511360,16289760
1764631798.381811,0.091076,Range,14511360,16289760
1764631798.381904,0.065327,Range,14511360,16289760
1764631798.381931,0.006914,Value,14511360,16289760
1764631798.382018,0.006676,Value,14511360,16289760
1764631798.391643,0.012159,Value,14511936,16292640
1764631798.391661,0.006676,Value,14511936,16292640
1764631798.391686,0.006437,Value,14511936,16292640
1764631798.391750,0.035763,Range,14511936,16292640
1764631798.392044,0.006199,Value,14511936,16292640
1764631798.401706,0.058413,Range,14512128,16297632
1764631798.401722,0.005722,Value,14512128,16297632
1764631798.401737,0.005484,Value,14512128,16297632
1764631798.401756,0.006676,Value,14512128,16297632
1764631798.402066,0.021696,Range,14512128,16297632
1764631798.411788,0.114918,Range,14512128,16298496
1764631798.411818,0.008583,Value,14512128,16298496
1764631798.411843,0.005722,Value,14512128,16298496
1764631798.411886,0.009775,Range,14512128,16298496
1764631798.412053,0.006914,Value,14512128,16298496
1764631798.421808,0.122309,Range,14512224,16299168
1764631798.421832,0.008106,Value,14512224,16299168
1764631798.421851,0.005007,Value,14512224,16299168
1764631798.421947,0.066042,Range,14512224,16299168
1764631798.422079,0.005722,Value,14512224,16299168
1764631798.431704,0.025749,Range,14512224,16300224
1764631798.431716,0.007391,Value,14512224,16300224
1764631798.431731,0.005245,Value,14512224,16300224
1764631798.431785,0.024796,Range,14512224,16300224
1764631798.432105,0.032663,Range,14512224,16300224
1764631798.441704,0.015736,Value,14512416,16307616
1764631798.441735,0.007153,Value,14512416,16307616
1764631798.441797,0.033855,Range,14512416,16307616
1764631798.441860,0.037670,Range,14512416,16307616
1764631798.442136,0.022888,Range,14512416,16307616
1764631798.451700,0.008821,Value,14512416,16307904
1764631798.451733,0.006914,Range,14512416,16307904
1764631798.451769,0.021696,Range,14512416,16307904
1764631798.451791,0.007629,Value,14512416,16307904
1764631798.452110,0.016689,Range,14512416,16307904
1764631798.461776,0.057697,Range,14512512,16313088
1764631798.461877,0.071287,Range,14512512,16313088
1764631798.461898,0.007391,Value,14512512,16313088
1764631798.461909,0.005245,Value,14512512,16313088
1764631798.462122,0.005960,Value,14512512,16313088
1764631798.471790,0.052214,Range,14513184,16321632
1764631798.471817,0.010014,Value,14513184,16321632
1764631798.471839,0.004292,Value,14513184,16321632
1764631798.471880,0.017643,Range,14513184,16321632
1764631798.472126,0.006437,Value,14513184,16321632
1764631798.481843,0.087500,Range,14513280,16326528
1764631798.481906,0.026703,Range,14513280,16326528
1764631798.481964,0.033379,Range,14513280,16326528
1764631798.481982,0.006437,Value,14513280,16326528
1764631798.482209,0.067472,Range,14513280,16326528
1764631798.491769,0.007391,Value,14513280,16329120
1764631798.491823,0.036240,Range,14513280,16329120
1764631798.491841,0.007629,Value,14513280,16329120
1764631798.491853,0.005245,Value,14513280,16329120
1764631798.492155,0.006914,Value,14513280,16329120
1764631798.501795,0.010014,Range,14513376,16335072
1764631798.501812,0.005960,Value,14513376,16335072
1764631798.501827,0.004053,Value,14513376,16335072
1764631798.501876,0.041246,Range,14513376,16335072
1764631798.502218,0.033617,Range,14513376,16335072
1764631798.511791,0.009298,Value,14513568,16341792
1764631798.511895,0.076532,Range,14513568,16341792
1764631798.511982,0.054598,Range,14513568,16341792
1764631798.512085,0.085592,Range,14513568,16341792
1764631798.512203,0.007868,Range,14513568,16341792
1764631798.521813,0.015497,Value,14664864,16344768
1764631798.521908,0.070810,Range,14664864,16344768
1764631798.522051,0.108480,Range,14664864,16344768
1764631798.522099,0.023127,Range,14664864,16344768
1764631798.522359,0.110388,Range,14664864,16344768
1764631798.531839,0.020504,Value,14667456,16352064
1764631798.531974,0.116110,Range,14667456,16352064
1764631798.532013,0.019312,Range,14667456,16352064
1764631798.532044,0.008821,Range,14667456,16352064
1764631798.532229,0.005960,Value,14667456,16352064
1764631798.541885,0.059843,Range,14668320,16356576
1764631798.541942,0.031710,Range,14668320,16356576
1764631798.541961,0.008583,Value,14668320,16356576
1764631798.541986,0.005484,Value,14668320,16356576
1764631798.542245,0.007153,Value,14668320,16356576
1764631798.551906,0.056744,Range,14668896,16363104
1764631798.551932,0.010490,Value,14668896,16363104
1764631798.551956,0.008821,Value,14668896,16363104
1764631798.552022,0.050068,Range,14668896,16363104
1764631798.552250,0.006437,Value,14668896,16363104
1764631798.561858,0.020981,Value,14669376,16369632
1764631798.561943,0.050783,Range,14669376,16369632
1764631798.561965,0.005722,Value,14669376,16369632
1764631798.562059,0.066519,Range,14669376,16369632
1764631798.562269,0.005722,Value,14669376,16369632
1764631798.572006,0.103951,Range,14669472,16371744
1764631798.572115,0.079632,Range,14669472,16371744
1764631798.572145,0.010490,Value,14669472,16371744
1764631798.572159,0.005722,Value,14669472,16371744
1764631798.572284,0.006914,Value,14669472,16371744
1764631798.581907,0.036240,Range,14669664,16373568
1764631798.581933,0.007868,Value,14669664,16373568
1764631798.582056,0.097513,Range,14669664,16373568
1764631798.582080,0.006199,Value,14669664,16373568
1764631798.582363,0.060558,Range,14669664,16373568
1764631798.591897,0.013590,Value,14669664,16374432
1764631798.591913,0.005007,Value,14669664,16374432
1764631798.592050,0.114202,Range,14669664,16374432
1764631798.592075,0.005484,Value,14669664,16374432
1764631798.592298,0.006437,Value,14669664,16374432
1764631798.601904,0.008345,Value,14669952,16378560
1764631798.601993,0.062943,Range,14669952,16378560
1764631798.602054,0.047684,Range,14669952,16378560
1764631798.602065,0.004768,Value,14669952,16378560
1764631798.602317,0.005960,Value,14669952,16378560
1764631798.611966,0.046968,Range,14670336,16383840
1764631798.611995,0.006914,Range,14670336,16383840
1764631798.612019,0.007391,Value,14670336,16383840
1764631798.612064,0.025988,Range,14670336,16383840
1764631798.612322,0.007868,Value,14670336,16383840
1764631798.621934,0.010252,Value,14670816,16390752
1764631798.621955,0.005484,Value,14670816,16390752
1764631798.621964,0.004768,Value,14670816,16390752
1764631798.622115,0.115633,Range,14670816,16390752
1764631798.622377,0.041962,Range,14670816,16390752
1764631798.631943,0.008345,Value,14671104,16396128
1764631798.632026,0.059605,Range,14671104,16396128
1764631798.632076,0.033617,Range,14671104,16396128
1764631798.632095,0.007868,Value,14671104,16396128
1764631798.632343,0.006199,Value,14671104,16396128
1764631798.641945,0.006676,Value,14671104,16399104
1764631798.642010,0.040531,Range,14671104,16399104
1764631798.642026,0.007391,Range,14671104,16399104
1764631798.642075,0.023127,Range,14671104,16399104
1764631798.642410,0.049353,Range,14671104,16399104
1764631798.651968,0.013351,Value,14671200,16404576
1764631798.652059,0.055552,Range,14671200,16404576
1764631798.652074,0.005245,Value,14671200,16404576
1764631798.652164,0.065327,Range,14671200,16404576
1764631798.652396,0.018358,Range,14671200,16404576
1764631798.662078,0.098944,Range,14671488,16407264
1764631798.662140,0.031710,Range,14671488,16407264
1764631798.662168,0.006914,Value,14671488,16407264
1764631798.662266,0.073195,Range,14671488,16407264
1764631798.662411,0.026941,Range,14671488,16407264
1764631798.672025,0.049591,Range,14672352,16414080
1764631798.672053,0.007629,Value,14672352,16414080
1764631798.672145,0.065565,Range,14672352,16414080
1764631798.672157,0.005245,Value,14672352,16414080
1764631798.672415,0.019312,Range,14672352,16414080
1764631798.682003,0.009537,Value,14672544,16419840
1764631798.682023,0.005245,Value,14672544,16419840
1764631798.682111,0.066519,Range,14672544,16419840
1764631798.682141,0.006914,Range,14672544,16419840
1764631798.682408,0.005960,Value,14672544,16419840
1764631798.692043,0.039101,Range,14672832,16421664
1764631798.692066,0.006676,Value,14672832,16421664
1764631798.692104,0.024319,Range,14672832,16421664
1764631798.692132,0.006437,Value,14672832,16421664
1764631798.692460,0.032663,Range,14672832,16421664
1764631798.702014,0.010252,Value,14675040,16428768
1764631798.702042,0.005960,Value,14675040,16428768
1764631798.702102,0.032663,Range,14675040,16428768
1764631798.702188,0.050545,Range,14675040,16428768
1764631798.702432,0.020981,Range,14675040,16428768
1764631798.712058,0.039339,Range,14675328,16431264
1764631798.712118,0.039101,Range,14675328,16431264
1764631798.712142,0.008345,Value,14675328,16431264
1764631798.712202,0.038862,Range,14675328,16431264
1764631798.712504,0.072718,Range,14675328,16431264
1764631798.722040,0.015497,Value,14676384,16437120
1764631798.722127,0.071764,Range,14676384,16437120
1764631798.722172,0.008345,Range,14676384,16437120
1764631798.722197,0.006199,Value,14676384,16437120
1764631798.722455,0.008345,Value,14676384,16437120
1764631798.732141,0.091314,Range,14676384,16437696
1764631798.732154,0.006437,Value,14676384,16437696
1764631798.732173,0.005960,Value,14676384,16437696
1764631798.732201,0.006676,Value,14676384,16437696
1764631798.732505,0.041008,Range,14676384,16437696
1764631798.742124,0.067472,Range,14676576,16440672
1764631798.742145,0.008345,Value,14676576,16440672
1764631798.742159,0.005007,Value,14676576,16440672
1764631798.742283,0.107050,Range,14676576,16440672
1764631798.742537,0.062943,Range,14676576,16440672
1764631798.752151,0.084400,Range,14676864,16445088
1764631798.752185,0.020027,Range,14676864,16445088
1764631798.752265,0.038385,Range,14676864,16445088
1764631798.752288,0.007629,Value,14676864,16445088
1764631798.752476,0.005960,Value,14676864,16445088
1764631798.762103,0.034094,Range,14676960,16447392
1764631798.762197,0.068665,Range,14676960,16447392
1764631798.762228,0.008583,Value,14676960,16447392
1764631798.762243,0.006437,Value,14676960,16447392
1764631798.762564,0.058651,Range,14676960,16447392
1764631798.772100,0.017881,Value,14677536,16450272
1764631798.772201,0.083447,Range,14677536,16450272
1764631798.772263,0.033379,Range,14677536,16450272
1764631798.772288,0.009537,Value,14677536,16450272
1764631798.772540,0.025272,Range,14677536,16450272
1764631798.782242,0.152111,Range,14677536,16452864
1764631798.782264,0.010014,Value,14677536,16452864
1764631798.782278,0.005722,Value,14677536,16452864
1764631798.782318,0.021696,Range,14677536,16452864
1764631798.782526,0.007153,Value,14677536,16452864
1764631798.792169,0.052691,Range,14677536,16456032
1764631798.792238,0.042915,Range,14677536,16456032
1764631798.792375,0.114918,Range,14677536,16456032
1764631798.792392,0.006914,Value,14677536,16456032
1764631798.792654,0.108242,Range,14677536,16456032
1764631798.802167,0.046492,Range,14677632,16456224
1764631798.802261,0.081778,Range,14677632,16456224
1764631798.802348,0.052214,Range,14677632,16456224
1764631798.802390,0.024796,Range,14677632,16456224
1764631798.802595,0.059843,Range,14677632,16456224
1764631798.812140,0.011206,Range,14678016,16462464
1764631798.812192,0.037670,Range,14678016,16462464
1764631798.812210,0.010252,Value,14678016,16462464
1764631798.812315,0.092030,Range,14678016,16462464
1764631798.812557,0.008106,Value,14678016,16462464
1764631798.822244,0.090837,Range,14678400,16468320
1764631798.822294,0.018597,Range,14678400,16468320
1764631798.822312,0.007153,Value,14678400,16468320
1764631798.822332,0.004530,Value,14678400,16468320
1764631798.822566,0.006199,Value,14678400,16468320
1764631798.832236,0.081778,Range,14678400,16468608
1764631798.832268,0.008106,Value,14678400,16468608
1764631798.832367,0.082731,Range,14678400,16468608
1764631798.832458,0.075340,Range,14678400,16468608
1764631798.832702,0.108957,Range,14678400,16468608
1764631798.842173,0.010967,Value,14678976,16473504
1764631798.842186,0.007391,Value,14678976,16473504
1764631798.842266,0.064611,Range,14678976,16473504
1764631798.842339,0.044107,Range,14678976,16473504
1764631798.842594,0.007629,Value,14678976,16473504
1764631798.852165,0.010252,Value,14679360,16475328
1764631798.852285,0.094652,Range,14679360,16475328
1764631798.852383,0.064373,Range,14679360,16475328
1764631798.852407,0.005722,Value,14679360,16475328
1764631798.852605,0.006914,Value,14679360,16475328
1764631798.862188,0.008106,Value,14680032,16480800
1764631798.862197,0.003815,Value,14680032,16480800
1764631798.862274,0.050783,Range,14680032,16480800
1764631798.862289,0.005484,Value,14680032,16480800
1764631798.862616,0.005960,Value,14680032,16480800
1764631798.872252,0.037432,Range,14680704,16486368
1764631798.872282,0.009060,Value,14680704,16486368
1764631798.872308,0.005960,Value,14680704,16486368
1764631798.872331,0.006676,Value,14680704,16486368
1764631798.872621,0.004530,Value,14680704,16486368
1764631798.882298,0.096321,Range,14681568,16493472
1764631798.882355,0.036716,Range,14681568,16493472
1764631798.882446,0.077963,Range,14681568,16493472
